subject,trial,slotchoice,reward,ExpectedValue,RPE
3016,1,3,0,0.000000,0.000000
3016,2,3,0,0.000000,0.000000
3016,3,1,1,0.000000,1.000000
3016,4,1,1,0.488969,0.511031
3016,5,2,-1,0.000000,-1.000000
3016,6,3,1,0.000000,1.000000
3016,7,1,1,0.738847,0.261153
3016,8,1,1,0.866543,0.133457
3016,9,1,0,0.931799,-0.931799
3016,10,1,1,0.476178,0.523822
3016,11,3,0,0.488969,-0.488969
3016,12,3,0,0.249878,-0.249878
3016,13,3,0,0.127696,-0.127696
3016,14,1,1,0.732311,0.267689
3016,15,3,0,0.065256,-0.065256
3016,16,3,0,0.033348,-0.033348
3016,17,1,1,0.863202,0.136798
3016,18,1,0,0.930092,-0.930092
3016,19,1,1,0.475306,0.524694
3016,20,1,1,0.731865,0.268135
3016,21,3,0,0.017042,-0.017042
3016,22,1,1,0.862975,0.137025
3016,23,1,1,0.929976,0.070024
3016,24,3,1,0.008709,0.991291
3016,25,3,0,0.493419,-0.493419
3016,26,3,0,0.252153,-0.252153
3016,27,3,-1,0.128858,-1.128858
3016,28,1,0,0.964215,-0.964215
3016,29,3,0,-0.423118,0.423118
3016,30,3,0,-0.216227,0.216227
3016,31,1,1,0.492744,0.507256
3016,32,3,0,-0.110499,0.110499
3016,33,3,-1,-0.056468,-0.943532
3016,34,3,0,-0.517826,0.517826
3016,35,3,0,-0.264625,0.264625
3016,36,1,1,0.740776,0.259224
3016,37,1,1,0.867529,0.132471
3016,38,3,0,-0.135232,0.135232
3016,39,1,0,0.932303,-0.932303
3016,40,1,1,0.476436,0.523564
3016,41,3,0,-0.069108,0.069108
3016,42,1,1,0.732442,0.267558
3016,43,3,1,-0.035316,1.035316
3016,44,3,-1,0.470921,-1.470921
3016,45,1,0,0.863270,-0.863270
3016,46,1,1,0.441158,0.558842
3016,47,1,1,0.714414,0.285586
3016,48,3,0,-0.248313,0.248313
3016,49,3,0,-0.126896,0.126896
3016,50,2,-1,-0.488969,-0.511031
3016,51,3,0,-0.064848,0.064848
3016,52,3,0,-0.033139,0.033139
3016,53,1,1,0.854057,0.145943
3016,54,1,1,0.925418,0.074582
3016,55,3,0,-0.016935,0.016935
3016,56,1,1,0.961886,0.038114
3016,57,1,0,0.980523,-0.980523
3016,58,1,1,0.501078,0.498922
3016,59,3,0,-0.008654,0.008654
3016,60,3,-1,-0.004423,-0.995577
3016,61,3,0,-0.491229,0.491229
3016,62,1,1,0.745035,0.254965
3016,63,3,1,-0.251033,1.251033
3016,64,3,0,0.360683,-0.360683
3016,65,3,0,0.184320,-0.184320
3016,66,3,0,0.094193,-0.094193
3016,67,3,0,0.048136,-0.048136
3016,68,3,0,0.024599,-0.024599
3016,69,3,0,0.012571,-0.012571
3016,70,3,-1,0.006424,-1.006424
3016,71,3,0,-0.485686,0.485686
3016,72,1,1,0.869705,0.130295
3016,73,3,0,-0.248201,0.248201
3016,74,1,1,0.933415,0.066585
3016,75,3,0,-0.126838,0.126838
3016,76,1,1,0.965973,0.034027
3016,77,1,0,0.982611,-0.982611
3016,78,1,1,0.502145,0.497855
3016,79,3,0,-0.064818,0.064818
3016,80,1,0,0.745581,-0.745581
3016,81,1,1,0.381015,0.618985
3016,82,3,0,-0.033124,0.033124
3016,83,3,0,-0.016927,0.016927
3016,84,3,0,-0.008650,0.008650
3016,85,3,1,-0.004421,1.004421
3016,86,1,1,0.683679,0.316321
3016,87,3,-1,0.486710,-1.486710
3016,88,1,1,0.838350,0.161650
3016,89,3,0,-0.240245,0.240245
3016,90,1,1,0.917392,0.082608
3016,91,3,0,-0.122773,0.122773
3016,92,3,0,-0.062741,0.062741
3016,93,1,1,0.957785,0.042215
3016,94,1,0,0.978427,-0.978427
3016,95,1,1,0.500007,0.499993
3016,96,1,1,0.744488,0.255512
3016,97,3,0,-0.032062,0.032062
3016,98,1,1,0.869425,0.130575
3016,99,1,1,0.933272,0.066728
3016,100,3,0,-0.016385,0.016385
