subject,trial,slotchoice,reward,ExpectedValue,RPE
4017,1,3,-1,0.000000,-1.000000
4017,2,3,-1,0.000000,-1.000000
4017,3,1,-1,0.000000,-1.000000
4017,4,1,1,0.000000,1.000000
4017,5,3,-1,0.000000,-1.000000
4017,6,3,-1,0.000000,-1.000000
4017,7,3,-3,0.000000,-3.000000
4017,8,3,-1,0.000000,-1.000000
4017,9,1,1,0.228887,0.771113
4017,10,1,1,0.405384,0.594616
4017,11,3,-3,0.000000,-3.000000
4017,12,1,1,0.541484,0.458516
4017,13,1,1,0.646432,0.353568
4017,14,1,1,0.727359,0.272641
4017,15,3,-1,0.000000,-1.000000
4017,16,1,-1,0.789763,-1.789763
4017,17,1,-1,0.789763,-1.789763
4017,18,1,-1,0.789763,-1.789763
4017,19,1,1,0.789763,0.210237
4017,20,1,1,0.837884,0.162116
4017,21,3,-1,0.000000,-1.000000
4017,22,1,1,0.874990,0.125010
4017,23,3,-1,0.000000,-1.000000
4017,24,1,1,0.903603,0.096397
4017,25,3,-1,0.000000,-1.000000
4017,26,3,-3,0.000000,-3.000000
4017,27,2,-3,0.000000,-3.000000
4017,28,3,-3,0.000000,-3.000000
4017,29,1,1,0.925667,0.074333
4017,30,3,1,0.000000,1.000000
4017,31,1,1,0.942681,0.057319
4017,32,3,-1,0.228887,-1.228887
4017,33,1,1,0.955800,0.044200
4017,34,3,-1,0.228887,-1.228887
4017,35,1,1,0.965917,0.034083
4017,36,1,1,0.973718,0.026282
4017,37,3,1,0.228887,0.771113
4017,38,3,-1,0.405384,-1.405384
4017,39,3,-1,0.405384,-1.405384
4017,40,3,-1,0.405384,-1.405384
4017,41,1,1,0.979734,0.020266
4017,42,3,-1,0.405384,-1.405384
4017,43,1,1,0.984372,0.015628
4017,44,1,1,0.987949,0.012051
4017,45,1,1,0.990708,0.009292
4017,46,3,-1,0.405384,-1.405384
4017,47,3,-3,0.405384,-3.405384
4017,48,1,1,0.992835,0.007165
4017,49,1,1,0.994475,0.005525
4017,50,1,-1,0.995739,-1.995739
4017,51,1,-1,0.995739,-1.995739
4017,52,1,1,0.995739,0.004261
4017,53,1,1,0.996715,0.003285
4017,54,3,-1,0.405384,-1.405384
4017,55,1,-1,0.997467,-1.997467
4017,56,3,-1,0.405384,-1.405384
4017,57,3,-1,0.405384,-1.405384
4017,58,3,1,0.405384,0.594616
4017,59,1,1,0.997467,0.002533
4017,60,1,1,0.998046,0.001954
4017,61,3,-3,0.541484,-3.541484
4017,62,1,1,0.998494,0.001506
4017,63,3,-1,0.541484,-1.541484
4017,64,1,1,0.998838,0.001162
4017,65,3,-1,0.541484,-1.541484
4017,66,3,-1,0.541484,-1.541484
4017,67,3,-1,0.541484,-1.541484
4017,68,3,-1,0.541484,-1.541484
4017,69,1,1,0.999104,0.000896
4017,70,3,-1,0.541484,-1.541484
4017,71,3,-1,0.541484,-1.541484
4017,72,3,-1,0.541484,-1.541484
4017,73,3,-1,0.541484,-1.541484
4017,74,3,-1,0.541484,-1.541484
4017,75,1,1,0.999309,0.000691
4017,76,1,1,0.999467,0.000533
4017,77,1,1,0.999589,0.000411
4017,78,1,1,0.999683,0.000317
4017,79,1,-1,0.999756,-1.999756
4017,80,3,-1,0.541484,-1.541484
4017,81,1,1,0.999756,0.000244
4017,82,3,1,0.541484,0.458516
4017,83,1,1,0.999812,0.000188
4017,84,1,1,0.999855,0.000145
4017,85,3,-1,0.646432,-1.646432
4017,86,1,1,0.999888,0.000112
4017,87,3,-1,0.646432,-1.646432
4017,88,3,-1,0.646432,-1.646432
4017,89,1,1,0.999914,0.000086
4017,90,3,-3,0.646432,-3.646432
4017,91,3,-1,0.646432,-1.646432
4017,92,3,-1,0.646432,-1.646432
4017,93,3,-1,0.646432,-1.646432
4017,94,1,1,0.999933,0.000067
4017,95,3,-1,0.646432,-1.646432
4017,96,1,-1,0.999949,-1.999949
4017,97,3,-1,0.646432,-1.646432
4017,98,1,1,0.999949,0.000051
4017,99,1,1,0.999960,0.000040
4017,100,1,1,0.999969,0.000031
