subject,trial,slotchoice,reward,ExpectedValue,RPE
3004,1,1,1,0.000000,1.000000
3004,2,1,1,0.185497,0.814503
3004,3,1,1,0.336584,0.663416
3004,4,3,-1,0.000000,-1.000000
3004,5,3,-1,-0.917196,-0.082804
3004,6,3,-1,-0.993143,-0.006857
3004,7,2,-1,0.000000,-1.000000
3004,8,3,-1,-0.999432,-0.000568
3004,9,1,1,0.459646,0.540354
3004,10,1,1,0.559880,0.440120
3004,11,1,-1,0.641520,-1.641520
3004,12,2,-3,-0.917196,-2.082804
3004,13,1,1,-0.864075,1.864075
3004,14,1,1,-0.518295,1.518295
3004,15,3,-1,-0.999953,-0.000047
3004,16,3,-1,-0.999996,-0.000004
3004,17,3,-1,-1.000000,-0.000000
3004,18,1,-1,-0.236656,-0.763344
3004,19,3,-3,-1.000000,-2.000000
3004,20,3,-1,-2.834391,1.834391
3004,21,1,1,-0.936792,1.936792
3004,22,1,-1,-0.577523,-0.422477
3004,23,3,-1,-2.494118,1.494118
3004,24,1,1,-0.965017,1.965017
3004,25,1,1,-0.600513,1.600513
3004,26,1,-1,-0.303623,-0.696377
3004,27,3,-1,-2.216964,1.216964
3004,28,3,-1,-1.991221,0.991221
3004,29,3,-1,-1.807353,0.807353
3004,30,3,1,-1.657592,2.657592
3004,31,1,1,-0.942337,1.942337
3004,32,3,-1,-1.164617,0.164617
3004,33,3,-1,-1.134081,0.134081
3004,34,1,1,-0.582040,1.582040
3004,35,1,1,-0.288577,1.288577
3004,36,1,1,-0.049550,1.049550
3004,37,3,-1,-1.109210,0.109210
3004,38,1,1,0.145138,0.854862
3004,39,3,-1,-1.088952,0.088952
3004,40,1,1,0.303712,0.696288
3004,41,3,-1,-1.072451,0.072451
3004,42,3,-1,-1.059012,0.059012
3004,43,3,-3,-1.048065,-1.951935
3004,44,1,1,0.432871,0.567129
3004,45,3,-1,-2.838371,1.838371
3004,46,3,-1,-2.497359,1.497359
3004,47,3,-1,-2.219604,1.219604
3004,48,3,1,-1.993372,2.993372
3004,49,1,1,0.538072,0.461928
3004,50,1,1,0.623758,0.376242
3004,51,1,1,0.693549,0.306451
3004,52,1,1,0.750395,0.249605
3004,53,3,-1,-1.438111,0.438111
3004,54,3,-1,-1.356843,0.356843
3004,55,3,-3,-1.290650,-1.709350
3004,56,3,1,-2.858458,3.858458
3004,57,3,-1,-2.142727,1.142727
3004,58,1,1,0.796696,0.203304
3004,59,3,-1,-1.930755,0.930755
3004,60,1,1,0.834408,0.165592
3004,61,1,1,0.865125,0.134875
3004,62,3,-1,-1.758103,0.758103
3004,63,1,1,0.890144,0.109856
3004,64,1,-1,0.910522,-1.910522
3004,65,1,-1,-0.841800,-0.158200
3004,66,1,-1,-0.986900,-0.013100
3004,67,3,-1,-1.617477,0.617477
3004,68,1,1,-0.998915,1.998915
3004,69,1,1,-0.628123,1.628123
3004,70,3,-1,-1.502937,0.502937
3004,71,1,-1,-0.326112,-0.673888
3004,72,1,1,-0.944199,1.944199
3004,73,1,1,-0.583557,1.583557
3004,74,1,1,-0.289812,1.289812
3004,75,3,-1,-1.409644,0.409644
3004,76,3,-1,-1.333657,0.333657
3004,77,1,1,-0.050556,1.050556
3004,78,1,1,0.144318,0.855682
3004,79,3,-3,-1.271764,-1.728236
3004,80,3,-1,-2.856894,1.856894
3004,81,1,1,0.303044,0.696956
3004,82,3,-1,-2.512447,1.512447
3004,83,1,1,0.432327,0.567673
3004,84,1,-1,0.537629,-1.537629
3004,85,3,-1,-2.231893,1.231893
3004,86,3,-1,-2.003381,1.003381
3004,87,3,-1,-1.817257,0.817257
3004,88,-99,-199,-99.000000,-99.000000
3004,89,1,1,-0.872677,1.872677
3004,90,3,-1,-1.665659,0.665659
3004,91,1,1,-0.525302,1.525302
3004,92,3,1,-1.542181,2.542181
3004,93,1,1,-0.242364,1.242364
3004,94,1,1,-0.011909,1.011909
3004,95,3,-1,-1.070615,0.070615
3004,96,3,-1,-1.057516,0.057516
3004,97,3,-1,-1.046847,0.046847
3004,98,1,1,0.175796,0.824204
3004,99,1,1,0.328683,0.671317
3004,100,3,-1,-1.038157,0.038157
