subject,trial,slotchoice,reward,ExpectedValue,RPE
3018,1,3,1,2.000000,-1.000000
3018,2,3,-1,1.917314,-2.917314
3018,3,1,1,2.000000,-1.000000
3018,4,2,1,2.000000,-1.000000
3018,5,3,1,1.676092,-0.676092
3018,6,3,1,1.620188,-0.620188
3018,7,3,1,1.568907,-0.568907
3018,8,3,3,1.521867,1.478133
3018,9,3,1,1.644088,-0.644088
3018,10,3,3,1.590831,1.409169
3018,11,3,1,1.707350,-0.707350
3018,12,3,1,1.648862,-0.648862
3018,13,3,1,1.595210,-0.595210
3018,14,2,1,1.917314,-0.917314
3018,15,2,-1,1.841464,-2.841464
3018,16,3,1,1.545994,-0.545994
3018,17,1,3,1.917314,1.082686
3018,18,1,3,2.006837,0.993163
3018,19,1,1,2.088958,-1.088958
3018,20,2,-1,1.606514,-2.606514
3018,21,2,-1,1.390991,-2.390991
3018,22,3,1,1.500848,-0.500848
3018,23,3,1,1.459435,-0.459435
3018,24,3,1,1.421446,-0.421446
3018,25,1,3,1.998916,1.001084
3018,26,2,-1,1.193289,-2.193289
3018,27,1,3,2.081692,0.918308
3018,28,1,3,2.157623,0.842377
3018,29,2,1,1.011934,-0.011934
3018,30,3,1,1.386598,-0.386598
3018,31,1,3,2.227276,0.772724
3018,32,3,-1,1.354631,-2.354631
3018,33,1,3,2.291170,0.708830
3018,34,3,1,1.159936,-0.159936
3018,35,1,3,2.349781,0.650219
3018,36,2,-1,1.010948,-2.010948
3018,37,3,1,1.146711,-0.146711
3018,38,3,1,1.134580,-0.134580
3018,39,1,3,2.403545,0.596455
3018,40,2,-1,0.844670,-1.844670
3018,41,3,-1,1.123452,-2.123452
3018,42,3,1,0.947872,0.052128
3018,43,3,1,0.952182,0.047818
3018,44,1,3,2.452863,0.547137
3018,45,1,3,2.498104,0.501896
3018,46,1,3,2.539604,0.460396
3018,47,1,3,2.577672,0.422328
3018,48,3,-1,0.956136,-1.956136
3018,49,1,3,2.612593,0.387407
3018,50,1,1,2.644626,-1.644626
3018,51,3,1,0.794391,0.205609
3018,52,2,1,0.692141,0.307859
3018,53,1,3,2.508638,0.491362
3018,54,3,3,0.811392,2.188608
3018,55,2,-1,0.717597,-1.717597
3018,56,1,3,2.549267,0.450733
3018,57,1,1,2.586537,-1.586537
3018,58,1,3,2.455352,0.544648
3018,59,1,3,2.500387,0.499613
3018,60,2,-1,0.575575,-1.575575
3018,61,1,3,2.541698,0.458302
3018,62,1,3,2.579593,0.420407
3018,63,1,3,2.614355,0.385645
3018,64,3,3,0.992359,2.007641
3018,65,3,1,1.158364,-0.158364
3018,66,1,3,2.646243,0.353757
3018,67,1,3,2.675493,0.324507
3018,68,1,3,2.702326,0.297674
3018,69,1,3,2.726939,0.273061
3018,70,1,3,2.749518,0.250482
3018,71,3,1,1.145269,-0.145269
3018,72,3,1,1.133258,-0.133258
3018,73,1,3,2.770229,0.229771
3018,74,3,1,1.122239,-0.122239
3018,75,3,-1,1.112131,-2.112131
3018,76,1,3,2.789228,0.210772
3018,77,3,1,0.937487,0.062513
3018,78,1,3,2.806656,0.193344
3018,79,3,1,0.942656,0.057344
3018,80,3,3,0.947398,2.052602
3018,81,1,1,2.822643,-1.822643
3018,82,1,3,2.671935,0.328065
3018,83,1,3,2.699062,0.300938
3018,84,3,1,1.117120,-0.117120
3018,85,3,1,1.107436,-0.107436
3018,86,3,-1,1.098552,-2.098552
3018,87,3,1,0.925031,0.074969
3018,88,1,3,2.723945,0.276055
3018,89,1,1,2.746771,-1.746771
3018,90,1,1,2.602337,-1.602337
3018,91,3,1,0.931230,0.068770
3018,92,1,3,2.469846,0.530154
3018,93,1,3,2.513682,0.486318
3018,94,1,1,2.553894,-1.553894
3018,95,1,1,2.425408,-1.425408
3018,96,3,1,0.936916,0.063084
3018,97,1,3,2.307547,0.692453
3018,98,3,1,0.942132,0.057868
3018,99,3,1,0.946917,0.053083
3018,100,1,3,2.364803,0.635197
