subject,trial,slotchoice,reward,ExpectedValue,RPE
4026,1,3,0,0.000000,0.000000
4026,2,2,-1,0.000000,-1.000000
4026,3,1,1,0.000000,1.000000
4026,4,-99,-99,-99.000000,-99.000000
4026,5,1,1,0.009676,0.990324
4026,6,3,0,0.000000,0.000000
4026,7,1,0,0.019258,-0.019258
4026,8,1,0,0.019072,-0.019072
4026,9,3,0,0.000000,0.000000
4026,10,3,0,0.000000,0.000000
4026,11,3,-1,0.000000,-1.000000
4026,12,2,-1,-0.009676,-0.990324
4026,13,1,1,0.018887,0.981113
4026,14,3,0,-0.009676,0.009676
4026,15,3,0,-0.009582,0.009582
4026,16,3,0,-0.009490,0.009490
4026,17,1,1,0.028381,0.971619
4026,18,1,1,0.037782,0.962218
4026,19,1,1,0.047093,0.952907
4026,20,3,0,-0.009398,0.009398
4026,21,3,0,-0.009307,0.009307
4026,22,3,0,-0.009217,0.009217
4026,23,3,0,-0.009128,0.009128
4026,24,3,0,-0.009039,0.009039
4026,25,1,1,0.056313,0.943687
4026,26,3,0,-0.008952,0.008952
4026,27,1,1,0.065444,0.934556
4026,28,1,0,0.074487,-0.074487
4026,29,3,-1,-0.008865,-0.991135
4026,30,3,-1,-0.018455,-0.981545
4026,31,1,1,0.073766,0.926234
4026,32,3,0,-0.027953,0.027953
4026,33,1,1,0.082728,0.917272
4026,34,3,0,-0.027682,0.027682
4026,35,1,1,0.091604,0.908396
4026,36,3,0,-0.027415,0.027415
4026,37,3,0,-0.027149,0.027149
4026,38,3,0,-0.026887,0.026887
4026,39,-99,-99,-99.000000,-99.000000
4026,40,3,1,-0.026626,1.026626
4026,41,3,0,-0.016693,0.016693
4026,42,3,0,-0.016531,0.016531
4026,43,3,0,-0.016371,0.016371
4026,44,1,1,0.100393,0.899607
4026,45,1,1,0.109098,0.890902
4026,46,1,1,0.117718,0.882282
4026,47,1,1,0.126255,0.873745
4026,48,3,0,-0.016213,0.016213
4026,49,1,0,0.134710,-0.134710
4026,50,1,1,0.133406,0.866594
4026,51,3,0,-0.016056,0.016056
4026,52,3,0,-0.015901,0.015901
4026,53,1,1,0.141791,0.858209
4026,54,3,0,-0.015747,0.015747
4026,55,-99,-99,-99.000000,-99.000000
4026,56,1,1,0.150095,0.849905
4026,57,1,1,0.158319,0.841681
4026,58,1,1,0.166463,0.833537
4026,59,1,1,0.174529,0.825471
4026,60,-99,-99,-99.000000,-99.000000
4026,61,1,1,0.182516,0.817484
4026,62,1,1,0.190426,0.809574
4026,63,1,1,0.198259,0.801741
4026,64,3,0,-0.015594,0.015594
4026,65,3,-1,-0.015444,-0.984556
4026,66,1,1,0.206017,0.793983
4026,67,-99,-99,-99.000000,-99.000000
4026,68,1,0,0.213699,-0.213699
4026,69,1,1,0.211632,0.788368
4026,70,1,1,0.219260,0.780740
4026,71,3,0,-0.024970,0.024970
4026,72,3,0,-0.024729,0.024729
4026,73,1,1,0.226814,0.773186
4026,74,3,0,-0.024489,0.024489
4026,75,-99,-99,-99.000000,-99.000000
4026,76,1,1,0.234296,0.765704
4026,77,3,0,-0.024252,0.024252
4026,78,1,0,0.241705,-0.241705
4026,79,3,0,-0.024018,0.024018
4026,80,3,0,-0.023785,0.023785
4026,81,-99,-99,-99.000000,-99.000000
4026,82,1,0,0.239366,-0.239366
4026,83,1,1,0.237050,0.762950
4026,84,3,0,-0.023555,0.023555
4026,85,3,0,-0.023327,0.023327
4026,86,3,-1,-0.023101,-0.976899
4026,87,3,0,-0.032554,0.032554
4026,88,1,1,0.244432,0.755568
4026,89,-99,-99,-99.000000,-99.000000
4026,90,1,1,0.251743,0.748257
4026,91,3,0,-0.032239,0.032239
4026,92,1,1,0.258983,0.741017
4026,93,1,1,0.266153,0.733847
4026,94,1,1,0.273254,0.726746
4026,95,1,0,0.280286,-0.280286
4026,96,3,0,-0.031927,0.031927
4026,97,1,1,0.277574,0.722426
4026,98,2,-1,-0.019258,-0.980742
4026,99,3,0,-0.031618,0.031618
4026,100,1,1,0.284564,0.715436
