subject,trial,slotchoice,reward,ExpectedValue,RPE
3034,1,3,0,0.000000,0.000000
3034,2,3,0,0.000000,0.000000
3034,3,3,0,0.000000,0.000000
3034,4,-99,-99,-99.000000,-99.000000
3034,5,3,0,0.000000,0.000000
3034,6,2,-1,0.000000,-1.000000
3034,7,1,1,0.000000,1.000000
3034,8,1,1,0.009676,0.990324
3034,9,2,-1,-0.009676,-0.990324
3034,10,3,0,0.000000,0.000000
3034,11,-99,-99,-99.000000,-99.000000
3034,12,3,-1,0.000000,-1.000000
3034,13,1,1,0.019258,0.980742
3034,14,3,0,-0.009676,0.009676
3034,15,3,0,-0.009582,0.009582
3034,16,2,0,-0.019258,0.019258
3034,17,1,1,0.028748,0.971252
3034,18,-99,-99,-99.000000,-99.000000
3034,19,1,1,0.038146,0.961854
3034,20,3,1,-0.009490,1.009490
3034,21,2,-1,-0.019072,-0.980928
3034,22,3,0,0.000278,-0.000278
3034,23,2,-1,-0.028563,-0.971437
3034,24,-99,-99,-99.000000,-99.000000
3034,25,1,1,0.047453,0.952547
3034,26,3,1,0.000275,0.999725
3034,27,-99,-99,-99.000000,-99.000000
3034,28,1,1,0.056670,0.943330
3034,29,3,0,0.009949,-0.009949
3034,30,3,0,0.009853,-0.009853
3034,31,-99,-99,-99.000000,-99.000000
3034,32,3,0,0.009757,-0.009757
3034,33,1,1,0.065797,0.934203
3034,34,3,0,0.009663,-0.009663
3034,35,1,1,0.074837,0.925163
3034,36,-99,-99,-99.000000,-99.000000
3034,37,3,-1,0.009569,-1.009569
3034,38,3,0,-0.000199,0.000199
3034,39,1,0,0.083789,-0.083789
3034,40,3,0,-0.000197,0.000197
3034,41,3,-1,-0.000195,-0.999805
3034,42,-99,-99,-99.000000,-99.000000
3034,43,3,0,-0.009870,0.009870
3034,44,1,0,0.082978,-0.082978
3034,45,1,1,0.082175,0.917825
3034,46,3,0,-0.009774,0.009774
3034,47,1,1,0.091056,0.908944
3034,48,-99,-99,-99.000000,-99.000000
3034,49,1,1,0.099851,0.900149
3034,50,1,1,0.108561,0.891439
3034,51,3,0,-0.009679,0.009679
3034,52,3,0,-0.009586,0.009586
3034,53,1,1,0.117186,0.882814
3034,54,3,0,-0.009493,0.009493
3034,55,-99,-99,-99.000000,-99.000000
3034,56,1,0,0.125728,-0.125728
3034,57,1,0,0.124512,-0.124512
3034,58,1,1,0.123307,0.876693
3034,59,-99,-99,-99.000000,-99.000000
3034,60,2,0,-0.037963,0.037963
3034,61,1,1,0.131790,0.868210
3034,62,1,1,0.140191,0.859809
3034,63,1,1,0.148510,0.851490
3034,64,-99,-99,-99.000000,-99.000000
3034,65,3,1,-0.009401,1.009401
3034,66,3,0,0.000366,-0.000366
3034,67,3,0,0.000362,-0.000362
3034,68,1,1,0.156749,0.843251
3034,69,-99,-99,-99.000000,-99.000000
3034,70,1,0,0.164908,-0.164908
3034,71,3,0,0.000359,-0.000359
3034,72,3,-1,0.000355,-1.000355
3034,73,1,1,0.163313,0.836687
3034,74,3,0,-0.009324,0.009324
3034,75,3,0,-0.009234,0.009234
3034,76,1,1,0.171409,0.828591
3034,77,3,0,-0.009145,0.009145
3034,78,-99,-99,-99.000000,-99.000000
3034,79,-99,-99,-99.000000,-99.000000
3034,80,3,0,-0.009056,0.009056
3034,81,1,1,0.179426,0.820574
3034,82,-99,-99,-99.000000,-99.000000
3034,83,1,0,0.187366,-0.187366
3034,84,3,0,-0.008969,0.008969
3034,85,3,0,-0.008882,0.008882
3034,86,-99,-99,-99.000000,-99.000000
3034,87,3,0,-0.008796,0.008796
3034,88,3,0,-0.008711,0.008711
3034,89,-99,-99,-99.000000,-99.000000
3034,90,1,0,0.185553,-0.185553
3034,91,3,0,-0.008626,0.008626
3034,92,1,1,0.183758,0.816242
3034,93,-99,-99,-99.000000,-99.000000
3034,94,1,0,0.191655,-0.191655
3034,95,1,1,0.189801,0.810199
3034,96,3,0,-0.008543,0.008543
3034,97,1,1,0.197640,0.802360
3034,98,-99,-99,-99.000000,-99.000000
3034,99,3,-1,-0.008460,-0.991540
3034,100,1,1,0.205404,0.794596
