subject,trial,slotchoice,reward,ExpectedValue,RPE
3034,1,1,1,0.000000,1.000000
3034,2,1,1,0.154190,0.845810
3034,3,1,1,0.284605,0.715395
3034,4,2,-1,0.000000,-1.000000
3034,5,3,0,0.000000,0.000000
3034,6,2,-1,-0.154190,-0.845810
3034,7,3,0,0.000000,0.000000
3034,8,3,0,0.000000,0.000000
3034,9,-99,-99,-99.000000,-99.000000
3034,10,3,1,0.000000,1.000000
3034,11,3,0,0.154190,-0.154190
3034,12,2,-1,-0.284605,-0.715395
3034,13,3,0,0.130415,-0.130415
3034,14,3,1,0.110307,0.889693
3034,15,3,0,0.247488,-0.247488
3034,16,3,0,0.209328,-0.209328
3034,17,3,0,0.177052,-0.177052
3034,18,3,0,0.149752,-0.149752
3034,19,-99,-99,-99.000000,-99.000000
3034,20,3,0,0.126662,-0.126662
3034,21,3,-1,0.107132,-1.107132
3034,22,3,-1,-0.063577,-0.936423
3034,23,3,0,-0.207964,0.207964
3034,24,3,0,-0.175898,0.175898
3034,25,-99,-99,-99.000000,-99.000000
3034,26,3,0,-0.148776,0.148776
3034,27,3,0,-0.125836,0.125836
3034,28,2,-1,-0.394912,-0.605088
3034,29,3,0,-0.106434,0.106434
3034,30,2,-1,-0.488211,-0.511789
3034,31,3,1,-0.090023,1.090023
3034,32,-99,-99,-99.000000,-99.000000
3034,33,2,0,-0.567123,0.567123
3034,34,1,0,0.394912,-0.394912
3034,35,3,0,0.078048,-0.078048
3034,36,3,0,0.066014,-0.066014
3034,37,3,0,0.055835,-0.055835
3034,38,3,0,0.047226,-0.047226
3034,39,-99,-99,-99.000000,-99.000000
3034,40,3,0,0.039944,-0.039944
3034,41,-99,-99,-99.000000,-99.000000
3034,42,2,-1,-0.479679,-0.520321
3034,43,3,0,0.033785,-0.033785
3034,44,3,-1,0.028576,-1.028576
3034,45,2,-1,-0.559907,-0.440093
3034,46,2,-1,-0.627765,-0.372235
3034,47,2,-1,-0.685160,-0.314840
3034,48,3,0,-0.130020,0.130020
3034,49,3,0,-0.109972,0.109972
3034,50,3,0,-0.093016,0.093016
3034,51,3,0,-0.078674,0.078674
3034,52,3,0,-0.066543,0.066543
3034,53,2,-1,-0.733705,-0.266295
3034,54,3,1,-0.056283,1.056283
3034,55,3,0,0.106585,-0.106585
3034,56,3,0,0.090151,-0.090151
3034,57,3,0,0.076251,-0.076251
3034,58,3,0,0.064494,-0.064494
3034,59,3,-1,0.054549,-1.054549
3034,60,1,1,0.334021,0.665979
3034,61,3,0,-0.108052,0.108052
3034,62,3,0,-0.091391,0.091391
3034,63,3,-1,-0.077300,-0.922700
3034,64,1,1,0.436708,0.563292
3034,65,1,1,0.523562,0.476438
3034,66,1,1,0.597024,0.402976
3034,67,3,0,-0.219571,0.219571
3034,68,1,1,0.659159,0.340841
3034,69,1,1,0.711713,0.288287
3034,70,3,0,-0.185715,0.185715
3034,71,1,1,0.756164,0.243836
3034,72,1,1,0.793761,0.206239
3034,73,1,0,0.825561,-0.825561
3034,74,-99,-99,-99.000000,-99.000000
3034,75,3,0,-0.157080,0.157080
3034,76,3,0,-0.132860,0.132860
3034,77,1,1,0.698268,0.301732
3034,78,1,1,0.744792,0.255208
3034,79,3,0,-0.112374,0.112374
3034,80,3,1,-0.095047,1.095047
3034,81,1,1,0.784142,0.215858
3034,82,3,0,0.073798,-0.073798
3034,83,1,1,0.817426,0.182574
3034,84,1,1,0.845577,0.154423
3034,85,3,0,0.062419,-0.062419
3034,86,3,0,0.052795,-0.052795
3034,87,3,0,0.044654,-0.044654
3034,88,1,1,0.869387,0.130613
3034,89,-99,-99,-99.000000,-99.000000
3034,90,3,0,0.037769,-0.037769
3034,91,1,1,0.889526,0.110474
3034,92,3,1,0.031946,0.968054
3034,93,1,1,0.906560,0.093440
3034,94,1,0,0.920968,-0.920968
3034,95,3,0,0.181210,-0.181210
3034,96,-99,-99,-99.000000,-99.000000
3034,97,3,-1,0.153269,-1.153269
3034,98,1,1,0.778964,0.221036
3034,99,1,1,0.813045,0.186955
3034,100,3,0,-0.024553,0.024553
