subject,trial,slotchoice,reward,ExpectedValue,RPE
4028,1,3,-1,0.000000,-1.000000
4028,2,2,0,0.000000,0.000000
4028,3,1,1,0.000000,1.000000
4028,4,1,0,0.187276,-0.187276
4028,5,2,-1,0.000000,-1.000000
4028,6,1,0,0.152204,-0.152204
4028,7,3,0,-0.187276,0.187276
4028,8,-99,-99,-99.000000,-99.000000
4028,9,1,1,0.123700,0.876300
4028,10,1,0,0.287810,-0.287810
4028,11,2,-1,-0.187276,-0.812724
4028,12,1,1,0.233910,0.766090
4028,13,2,-1,-0.339480,-0.660520
4028,14,2,-1,-0.463179,-0.536821
4028,15,3,0,-0.152204,0.152204
4028,16,-99,-99,-99.000000,-99.000000
4028,17,3,0,-0.123700,0.123700
4028,18,3,0,-0.100534,0.100534
4028,19,3,0,-0.081706,0.081706
4028,20,1,0,0.377380,-0.377380
4028,21,1,1,0.306706,0.693294
4028,22,2,-1,-0.563713,-0.436287
4028,23,3,0,-0.066405,0.066405
4028,24,1,1,0.436543,0.563457
4028,25,3,-1,-0.053969,-0.946031
4028,26,1,1,0.542065,0.457935
4028,27,3,0,-0.231138,0.231138
4028,28,1,1,0.627825,0.372175
4028,29,1,1,0.697525,0.302475
4028,30,1,1,0.754171,0.245829
4028,31,3,0,-0.187851,0.187851
4028,32,1,1,0.800209,0.199791
4028,33,3,0,-0.152671,0.152671
4028,34,3,0,-0.124079,0.124079
4028,35,1,1,0.837625,0.162375
4028,36,3,0,-0.100842,0.100842
4028,37,3,0,-0.081957,0.081957
4028,38,1,1,0.868034,0.131966
4028,39,1,1,0.892748,0.107252
4028,40,1,1,0.912834,0.087166
4028,41,1,1,0.929158,0.070842
4028,42,1,1,0.942425,0.057575
4028,43,3,-1,-0.066608,-0.933392
4028,44,2,-1,-0.645419,-0.354581
4028,45,-99,-99,-99.000000,-99.000000
4028,46,1,1,0.953207,0.046793
4028,47,1,1,0.961970,0.038030
4028,48,3,0,-0.241410,0.241410
4028,49,3,-1,-0.196200,-0.803800
4028,50,1,1,0.969093,0.030907
4028,51,1,1,0.974881,0.025119
4028,52,1,1,0.979585,0.020415
4028,53,1,1,0.983408,0.016592
4028,54,3,0,-0.346732,0.346732
4028,55,1,1,0.986515,0.013485
4028,56,1,0,0.989041,-0.989041
4028,57,1,1,0.803817,0.196183
4028,58,1,1,0.840558,0.159442
4028,59,1,1,0.870417,0.129583
4028,60,2,-1,-0.711824,-0.288176
4028,61,3,0,-0.281798,0.281798
4028,62,1,1,0.894685,0.105315
4028,63,1,1,0.914408,0.085592
4028,64,1,0,0.930437,-0.930437
4028,65,3,0,-0.229024,0.229024
4028,66,1,1,0.756189,0.243811
4028,67,1,0,0.801849,-0.801849
4028,68,3,0,-0.186133,0.186133
4028,69,3,0,-0.151275,0.151275
4028,70,3,0,-0.122945,0.122945
4028,71,3,1,-0.099920,1.099920
4028,72,3,0,0.106069,-0.106069
4028,73,3,0,0.086204,-0.086204
4028,74,1,1,0.651682,0.348318
4028,75,3,0,0.070060,-0.070060
4028,76,1,0,0.716913,-0.716913
4028,77,3,-1,0.056940,-1.056940
4028,78,1,1,0.582653,0.417347
4028,79,1,1,0.660812,0.339188
4028,80,3,0,-0.141000,0.141000
4028,81,1,1,0.724334,0.275666
4028,82,1,1,0.775959,0.224041
4028,83,1,0,0.817917,-0.817917
4028,84,1,1,0.664741,0.335259
4028,85,3,0,-0.114594,0.114594
4028,86,3,0,-0.093133,0.093133
4028,87,3,0,-0.075692,0.075692
4028,88,1,1,0.727527,0.272473
4028,89,1,1,0.778554,0.221446
4028,90,3,-1,-0.061516,-0.938484
4028,91,3,0,-0.237272,0.237272
4028,92,1,1,0.820026,0.179974
4028,93,3,0,-0.192836,0.192836
4028,94,3,0,-0.156723,0.156723
4028,95,1,0,0.853731,-0.853731
4028,96,3,0,-0.127372,0.127372
4028,97,3,0,-0.103519,0.103519
4028,98,1,1,0.693847,0.306153
4028,99,1,0,0.751182,-0.751182
4028,100,3,0,-0.084132,0.084132
