subject,trial,slotchoice,reward,ExpectedValue,RPE
3018,1,3,-1,0.000000,-1.000000
3018,2,3,-3,-0.026021,-2.973979
3018,3,1,-1,0.000000,-1.000000
3018,4,2,-1,0.000000,-1.000000
3018,5,3,-1,-0.103407,-0.896593
3018,6,3,-1,-0.126737,-0.873263
3018,7,3,-1,-0.149460,-0.850540
3018,8,3,1,-0.171592,1.171592
3018,9,3,-1,-0.043474,-0.956526
3018,10,3,1,-0.068364,1.068364
3018,11,3,-1,0.048465,-1.048465
3018,12,3,-1,0.021183,-1.021183
3018,13,3,-1,-0.005389,-0.994611
3018,14,2,-1,-0.026021,-0.973979
3018,15,2,-3,-0.051365,-2.948635
3018,16,3,-1,-0.031270,-0.968730
3018,17,1,1,-0.026021,1.026021
3018,18,1,1,0.086178,0.913822
3018,19,1,-1,0.186107,-1.186107
3018,20,2,-3,-0.128091,-2.871909
3018,21,2,-3,-0.202821,-2.797179
3018,22,3,-1,-0.056477,-0.943523
3018,23,3,-1,-0.081028,-0.918972
3018,24,3,-1,-0.104941,-0.895059
3018,25,1,1,0.155244,0.844756
3018,26,2,-3,-0.275606,-2.724394
3018,27,1,1,0.247621,0.752379
3018,28,1,1,0.329896,0.670104
3018,29,2,-1,-0.346497,-0.653503
3018,30,3,-1,-0.128231,-0.871769
3018,31,1,1,0.403174,0.596826
3018,32,3,-3,-0.150915,-2.849085
3018,33,1,1,0.468439,0.531561
3018,34,3,-1,-0.225051,-0.774949
3018,35,1,1,0.526567,0.473433
3018,36,2,-3,-0.363502,-2.636498
3018,37,3,-1,-0.245216,-0.754784
3018,38,3,-1,-0.264856,-0.735144
3018,39,1,1,0.578339,0.421661
3018,40,2,-3,-0.432106,-2.567894
3018,41,3,-3,-0.283986,-2.716014
3018,42,3,-1,-0.354659,-0.645341
3018,43,3,-1,-0.371451,-0.628549
3018,44,1,1,0.624449,0.375551
3018,45,1,1,0.665516,0.334484
3018,46,1,1,0.702093,0.297907
3018,47,1,1,0.734670,0.265330
3018,48,3,-3,-0.387807,-2.612193
3018,49,1,1,0.763685,0.236315
3018,50,1,-1,0.789527,-1.789527
3018,51,3,-1,-0.455778,-0.544222
3018,52,2,-1,-0.498925,-0.501075
3018,53,1,1,0.742962,0.257038
3018,54,3,1,-0.469940,1.469940
3018,55,2,-3,-0.511964,-2.488036
3018,56,1,1,0.771070,0.228930
3018,57,1,-1,0.796104,-1.796104
3018,58,1,1,0.749368,0.250632
3018,59,1,1,0.776775,0.223225
3018,60,2,-3,-0.576705,-2.423295
3018,61,1,1,0.801186,0.198814
3018,62,1,1,0.822927,0.177073
3018,63,1,1,0.842290,0.157710
3018,64,3,1,-0.309197,1.309197
3018,65,3,-1,-0.166032,-0.833968
3018,66,1,1,0.859536,0.140464
3018,67,1,1,0.874896,0.125104
3018,68,1,1,0.888577,0.111423
3018,69,1,1,0.900761,0.099239
3018,70,1,1,0.911614,0.088386
3018,71,3,-1,-0.187732,-0.812268
3018,72,3,-1,-0.208868,-0.791132
3018,73,1,1,0.921279,0.078721
3018,74,3,-1,-0.229454,-0.770546
3018,75,3,-3,-0.249505,-2.750495
3018,76,1,1,0.929887,0.070113
3018,77,3,-1,-0.321075,-0.678925
3018,78,1,1,0.937554,0.062446
3018,79,3,-1,-0.338741,-0.661259
3018,80,3,1,-0.355948,1.355948
3018,81,1,-1,0.944383,-1.944383
3018,82,1,1,0.893788,0.106212
3018,83,1,1,0.905403,0.094597
3018,84,3,-1,-0.207670,-0.792330
3018,85,3,-1,-0.228288,-0.771712
3018,86,3,-3,-0.248368,-2.751632
3018,87,3,-1,-0.319968,-0.680032
3018,88,1,1,0.915747,0.084253
3018,89,1,-1,0.924961,-1.924961
3018,90,1,-1,0.874871,-1.874871
3018,91,3,-1,-0.337663,-0.662337
3018,92,1,1,0.826086,0.173914
3018,93,1,1,0.845104,0.154896
3018,94,1,-1,0.862042,-1.862042
3018,95,1,-1,0.813590,-1.813590
3018,96,3,-1,-0.354898,-0.645102
3018,97,1,1,0.766399,0.233601
3018,98,3,-1,-0.371684,-0.628316
3018,99,3,-1,-0.388034,-0.611966
3018,100,1,1,0.791944,0.208056
