subject,trial,slotchoice,reward,ExpectedValue,RPE
4014,1,3,-1,0.000000,-1.000000
4014,2,1,-1,0.000000,-1.000000
4014,3,3,-1,-0.002728,-0.997272
4014,4,2,-3,0.000000,-3.000000
4014,5,3,-1,-0.005449,-0.994551
4014,6,3,-1,-0.008162,-0.991838
4014,7,3,-1,-0.010867,-0.989133
4014,8,2,-3,-0.008184,-2.991816
4014,9,1,1,-0.002728,1.002728
4014,10,1,1,0.981652,0.018348
4014,11,1,1,0.999664,0.000336
4014,12,3,-1,-0.013566,-0.986434
4014,13,1,1,0.999994,0.000006
4014,14,1,1,1.000000,0.000000
4014,15,3,-1,-0.016257,-0.983743
4014,16,3,1,-0.018940,1.018940
4014,17,3,-1,0.981355,-1.981355
4014,18,1,1,1.000000,0.000000
4014,19,3,-1,0.975950,-1.975950
4014,20,3,-1,0.970560,-1.970560
4014,21,3,-1,0.965184,-1.965184
4014,22,1,1,1.000000,0.000000
4014,23,3,-1,0.959823,-1.959823
4014,24,1,-1,1.000000,-2.000000
4014,25,1,1,0.994544,0.005456
4014,26,1,1,0.999900,0.000100
4014,27,3,-1,0.954477,-1.954477
4014,28,3,-1,0.949145,-1.949145
4014,29,3,-3,0.943828,-3.943828
4014,30,3,-1,0.933069,-1.933069
4014,31,1,1,0.999998,0.000002
4014,32,3,-1,0.927796,-1.927796
4014,33,3,-3,0.922537,-3.922537
4014,34,1,1,1.000000,0.000000
4014,35,1,1,1.000000,0.000000
4014,36,3,-1,0.911836,-1.911836
4014,37,3,-1,0.906621,-1.906621
4014,38,1,1,1.000000,0.000000
4014,39,3,-1,0.901420,-1.901420
4014,40,1,1,1.000000,0.000000
4014,41,3,-1,0.896233,-1.896233
4014,42,3,-1,0.891060,-1.891060
4014,43,3,-3,0.885901,-3.885901
4014,44,1,1,1.000000,0.000000
4014,45,3,-1,0.875300,-1.875300
4014,46,3,-1,0.870184,-1.870184
4014,47,3,-1,0.865083,-1.865083
4014,48,3,-1,0.859995,-1.859995
4014,49,1,-1,1.000000,-2.000000
4014,50,1,1,0.994544,0.005456
4014,51,1,1,0.999900,0.000100
4014,52,1,1,0.999998,0.000002
4014,53,3,-1,0.854921,-1.854921
4014,54,3,-1,0.849861,-1.849861
4014,55,3,-1,0.844814,-1.844814
4014,56,3,-1,0.839782,-1.839782
4014,57,3,-1,0.834763,-1.834763
4014,58,1,-1,1.000000,-2.000000
4014,59,3,-1,0.829757,-1.829757
4014,60,1,1,0.994544,0.005456
4014,61,1,1,0.999900,0.000100
4014,62,3,-1,0.824766,-1.824766
4014,63,1,1,0.999998,0.000002
4014,64,1,1,1.000000,0.000000
4014,65,1,1,1.000000,0.000000
4014,66,1,1,1.000000,0.000000
4014,67,3,-1,0.819788,-1.819788
4014,68,1,1,1.000000,0.000000
4014,69,1,-1,1.000000,-2.000000
4014,70,3,-1,0.814824,-1.814824
4014,71,1,-1,0.994544,-1.994544
4014,72,1,1,0.989103,0.010897
4014,73,1,1,0.999801,0.000199
4014,74,1,1,0.999996,0.000004
4014,75,3,-1,0.809873,-1.809873
4014,76,3,-1,0.804936,-1.804936
4014,77,1,1,1.000000,0.000000
4014,78,1,1,1.000000,0.000000
4014,79,3,-1,0.800012,-1.800012
4014,80,3,-1,0.795101,-1.795101
4014,81,1,1,1.000000,0.000000
4014,82,3,-1,0.790204,-1.790204
4014,83,1,1,1.000000,0.000000
4014,84,1,1,1.000000,0.000000
4014,85,3,-3,0.785321,-3.785321
4014,86,3,-1,0.774994,-1.774994
4014,87,3,-1,0.770152,-1.770152
4014,88,1,1,1.000000,0.000000
4014,89,1,1,1.000000,0.000000
4014,90,3,-1,0.765323,-1.765323
4014,91,1,1,1.000000,0.000000
4014,92,3,-1,0.760508,-1.760508
4014,93,1,1,1.000000,0.000000
4014,94,1,-1,1.000000,-2.000000
4014,95,3,-1,0.755705,-1.755705
4014,96,3,-1,0.750915,-1.750915
4014,97,3,-1,0.746139,-1.746139
4014,98,1,1,0.994544,0.005456
4014,99,1,1,0.999900,0.000100
4014,100,3,-1,0.741375,-1.741375
