subject,trial,slotchoice,reward,ExpectedValue,RPE
3011,1,3,-1,0.000000,-1.000000
3011,2,1,-1,0.000000,-1.000000
3011,3,3,-1,-0.040991,-0.959009
3011,4,2,-3,0.000000,-3.000000
3011,5,3,1,-0.080301,1.080301
3011,6,2,-1,-0.122972,-0.877028
3011,7,3,-1,0.032661,-1.032661
3011,8,3,-1,-0.009669,-0.990331
3011,9,1,1,-0.040991,1.040991
3011,10,1,-1,0.067861,-1.067861
3011,11,1,1,0.024088,0.975912
3011,12,2,-1,-0.158922,-0.841078
3011,13,1,1,0.126135,0.873865
3011,14,1,-1,0.217510,-1.217510
3011,15,2,-1,-0.193399,-0.806601
3011,16,2,-1,-0.226462,-0.773538
3011,17,2,-3,-0.258170,-2.741830
3011,18,1,1,0.167604,0.832396
3011,19,3,-3,-0.050263,-2.949737
3011,20,2,-3,-0.370560,-2.629440
3011,21,1,1,0.254643,0.745357
3011,22,1,1,0.332582,0.667418
3011,23,3,-1,-0.171175,-0.828825
3011,24,1,1,0.402370,0.597630
3011,25,1,1,0.464862,0.535138
3011,26,1,1,0.520819,0.479181
3011,27,3,-1,-0.205149,-0.794851
3011,28,2,-3,-0.478342,-2.521658
3011,29,3,-1,-0.237731,-0.762269
3011,30,2,-3,-0.581707,-2.418293
3011,31,1,1,0.570924,0.429076
3011,32,3,-1,-0.268977,-0.731023
3011,33,2,-3,-0.680835,-2.319165
3011,34,1,1,0.615791,0.384209
3011,35,1,-1,0.655966,-1.655966
3011,36,1,1,0.588086,0.411914
3011,37,2,-3,-0.775899,-2.224101
3011,38,1,1,0.631158,0.368842
3011,39,3,-3,-0.298942,-2.701058
3011,40,1,1,0.669726,0.330274
3011,41,2,-3,-0.867067,-2.132933
3011,42,3,-1,-0.409661,-0.590339
3011,43,3,-1,-0.433859,-0.566141
3011,44,1,1,0.704261,0.295739
3011,45,3,-1,-0.457066,-0.542934
3011,46,3,-1,-0.479321,-0.520679
3011,47,3,-1,-0.500664,-0.499336
3011,48,3,-1,-0.521132,-0.478868
3011,49,1,1,0.735185,0.264815
3011,50,1,-1,0.762876,-1.762876
3011,51,1,1,0.690614,0.309386
3011,52,1,1,0.722965,0.277035
3011,53,3,-1,-0.540761,-0.459239
3011,54,3,-1,-0.559586,-0.440414
3011,55,2,-3,-0.954497,-2.045503
3011,56,3,-1,-0.577639,-0.422361
3011,57,-99,-199,-99.000000,-99.000000
3011,58,-99,-199,-99.000000,-99.000000
3011,59,3,-1,-0.594952,-0.405048
3011,60,1,1,0.751933,0.248067
3011,61,1,1,0.777872,0.222128
3011,62,2,-1,-1.038344,0.038344
3011,63,1,1,0.801099,0.198901
3011,64,1,1,0.821897,0.178103
3011,65,1,-1,0.840521,-1.840521
3011,66,1,1,0.765076,0.234924
3011,67,3,-1,-0.611555,-0.388445
3011,68,1,1,0.789641,0.210359
3011,69,1,1,0.811637,0.188363
3011,70,3,-1,-0.627478,-0.372522
3011,71,1,1,0.831333,0.168667
3011,72,1,1,0.848970,0.151030
3011,73,-99,-199,-99.000000,-99.000000
3011,74,1,1,0.864763,0.135237
3011,75,3,-1,-0.642748,-0.357252
3011,76,2,-3,-1.034335,-1.965665
3011,77,1,1,0.878904,0.121096
3011,78,1,-1,0.891566,-1.891566
3011,79,3,-1,-0.657392,-0.342608
3011,80,3,-1,-0.671435,-0.328565
3011,81,1,1,0.814029,0.185971
3011,82,3,-1,-0.684904,-0.315096
3011,83,1,-1,0.833475,-1.833475
3011,84,1,-1,0.758320,-1.758320
3011,85,-99,-199,-99.000000,-99.000000
3011,86,2,-3,-1.114909,-1.885091
3011,87,3,-1,-0.697820,-0.302180
3011,88,3,1,-0.710206,1.710206
3011,89,1,1,0.686245,0.313755
3011,90,2,-1,-1.192180,0.192180
3011,91,1,1,0.719053,0.280947
3011,92,3,-1,-0.531378,-0.468622
3011,93,1,1,0.748430,0.251570
3011,94,1,1,0.774736,0.225264
3011,95,3,-1,-0.550587,-0.449413
3011,96,2,-3,-1.172085,-1.827915
3011,97,3,-3,-0.569009,-2.430991
3011,98,1,1,0.798290,0.201710
3011,99,1,1,0.819382,0.180618
3011,100,3,-1,-0.668657,-0.331343
