subject,trial,slotchoice,reward,ExpectedValue,RPE
3030,1,1,1,0.000000,1.000000
3030,2,1,-1,0.358866,-1.358866
3030,3,1,1,0.357273,0.642727
3030,4,2,-1,0.000000,-1.000000
3030,5,2,-3,-0.001172,-2.998828
3030,6,2,-1,-0.004687,-0.995313
3030,7,2,-1,-0.005854,-0.994146
3030,8,2,-3,-0.007019,-2.992981
3030,9,1,1,0.587926,0.412074
3030,10,1,1,0.735805,0.264195
3030,11,1,1,0.830616,0.169384
3030,12,2,-3,-0.010527,-2.989473
3030,13,1,1,0.891402,0.108598
3030,14,1,1,0.930374,0.069626
3030,15,2,-3,-0.014031,-2.985969
3030,16,3,-1,0.000000,-1.000000
3030,17,3,-1,-0.001172,-0.998828
3030,18,1,1,0.955361,0.044639
3030,19,3,-1,-0.002343,-0.997657
3030,20,3,-1,-0.003512,-0.996488
3030,21,1,1,0.971380,0.028620
3030,22,1,1,0.981651,0.018349
3030,23,3,-3,-0.004680,-2.995320
3030,24,1,-1,0.988236,-1.988236
3030,25,1,1,0.985905,0.014095
3030,26,1,1,0.990963,0.009037
3030,27,3,-1,-0.008191,-0.991809
3030,28,3,-1,-0.009353,-0.990647
3030,29,3,-1,-0.010515,-0.989485
3030,30,3,-1,-0.011674,-0.988326
3030,31,1,-1,0.994206,-1.994206
3030,32,3,-1,-0.012833,-0.987167
3030,33,3,-1,-0.013990,-0.986010
3030,34,1,1,0.991869,0.008131
3030,35,1,1,0.994787,0.005213
3030,36,1,-1,0.996658,-1.996658
3030,37,3,-1,-0.015145,-0.984855
3030,38,1,1,0.994317,0.005683
3030,39,3,-1,-0.016300,-0.983700
3030,40,1,1,0.996357,0.003643
3030,41,3,-1,-0.017453,-0.982547
3030,42,3,-1,-0.018604,-0.981396
3030,43,3,-1,-0.019755,-0.980245
3030,44,1,1,0.997664,0.002336
3030,45,3,-1,-0.020904,-0.979096
3030,46,3,-3,-0.022051,-2.977949
3030,47,3,-1,-0.025542,-0.974458
3030,48,3,-1,-0.026684,-0.973316
3030,49,1,1,0.998502,0.001498
3030,50,1,1,0.999040,0.000960
3030,51,1,1,0.999384,0.000616
3030,52,1,1,0.999605,0.000395
3030,53,3,-1,-0.027825,-0.972175
3030,54,3,1,-0.028964,1.028964
3030,55,3,-1,0.340296,-1.340296
3030,56,3,-1,0.338725,-1.338725
3030,57,3,1,0.337156,0.662844
3030,58,1,-1,0.999747,-1.999747
3030,59,3,-1,0.575028,-1.575028
3030,60,1,1,0.997403,0.002597
3030,61,1,1,0.998335,0.001665
3030,62,3,-1,0.573182,-1.573182
3030,63,1,1,0.998933,0.001067
3030,64,1,1,0.999316,0.000684
3030,65,1,1,0.999561,0.000439
3030,66,1,1,0.999719,0.000281
3030,67,3,-1,0.571338,-1.571338
3030,68,1,-1,0.999820,-1.999820
3030,69,1,1,0.997476,0.002524
3030,70,3,-1,0.569497,-1.569497
3030,71,1,1,0.998382,0.001618
3030,72,1,1,0.998962,0.001038
3030,73,1,-1,0.999335,-1.999335
3030,74,1,-1,0.996991,-1.996991
3030,75,3,-1,0.567657,-1.567657
3030,76,3,-1,0.565819,-1.565819
3030,77,1,1,0.994651,0.005349
3030,78,1,1,0.996570,0.003430
3030,79,3,-1,0.563984,-1.563984
3030,80,3,-3,0.562151,-3.562151
3030,81,1,1,0.997801,0.002199
3030,82,3,-1,0.557976,-1.557976
3030,83,1,-1,0.998590,-1.998590
3030,84,1,1,0.996248,0.003752
3030,85,3,-1,0.556150,-1.556150
3030,86,3,-1,0.554326,-1.554326
3030,87,3,-1,0.552504,-1.552504
3030,88,1,-1,0.997594,-1.997594
3030,89,1,1,0.995253,0.004747
3030,90,3,-1,0.550684,-1.550684
3030,91,1,1,0.996956,0.003044
3030,92,3,-1,0.548867,-1.548867
3030,93,1,-1,0.998049,-1.998049
3030,94,1,1,0.995707,0.004293
3030,95,3,-1,0.547051,-1.547051
3030,96,3,-1,0.545238,-1.545238
3030,97,3,-1,0.543427,-1.543427
3030,98,1,1,0.997247,0.002753
3030,99,1,1,0.998235,0.001765
3030,100,3,1,0.541618,0.458382
