subject,trial,slotchoice,reward,ExpectedValue,RPE
4020,1,1,1,0.000000,1.000000
4020,2,1,1,0.251602,0.748398
4020,3,1,1,0.439901,0.560099
4020,4,1,1,0.580823,0.419177
4020,5,3,0,0.000000,0.000000
4020,6,3,0,0.000000,0.000000
4020,7,1,1,0.686289,0.313711
4020,8,1,1,0.765219,0.234781
4020,9,1,1,0.824290,0.175710
4020,10,1,1,0.868499,0.131501
4020,11,3,0,0.000000,0.000000
4020,12,3,0,0.000000,0.000000
4020,13,3,0,0.000000,0.000000
4020,14,1,0,0.901585,-0.901585
4020,15,3,0,0.000000,0.000000
4020,16,3,0,0.000000,0.000000
4020,17,1,1,0.674744,0.325256
4020,18,1,1,0.756579,0.243421
4020,19,1,1,0.817825,0.182175
4020,20,1,1,0.863660,0.136340
4020,21,3,0,0.000000,0.000000
4020,22,1,1,0.897964,0.102036
4020,23,1,1,0.923636,0.076364
4020,24,3,0,0.000000,0.000000
4020,25,3,0,0.000000,0.000000
4020,26,3,0,0.000000,0.000000
4020,27,3,0,0.000000,0.000000
4020,28,1,1,0.942849,0.057151
4020,29,3,0,0.000000,0.000000
4020,30,3,0,0.000000,0.000000
4020,31,1,0,0.957229,-0.957229
4020,32,3,0,0.000000,0.000000
4020,33,3,0,0.000000,0.000000
4020,34,3,0,0.000000,0.000000
4020,35,1,1,0.716388,0.283612
4020,36,1,0,0.787745,-0.787745
4020,37,1,0,0.589547,-0.589547
4020,38,3,0,0.000000,0.000000
4020,39,1,1,0.441216,0.558784
4020,40,1,1,0.581807,0.418193
4020,41,3,0,0.000000,0.000000
4020,42,1,1,0.687025,0.312975
4020,43,3,0,0.000000,0.000000
4020,44,3,0,0.000000,0.000000
4020,45,1,1,0.765770,0.234230
4020,46,1,0,0.824703,-0.824703
4020,47,1,1,0.617206,0.382794
4020,48,3,0,0.000000,0.000000
4020,49,3,0,0.000000,0.000000
4020,50,3,0,0.000000,0.000000
4020,51,1,0,0.713518,-0.713518
4020,52,3,0,0.000000,0.000000
4020,53,1,1,0.533995,0.466005
4020,54,1,1,0.651243,0.348757
4020,55,3,0,0.000000,0.000000
4020,56,1,1,0.738991,0.261009
4020,57,1,1,0.804661,0.195339
4020,58,1,0,0.853809,-0.853809
4020,59,3,-1,0.000000,-1.000000
4020,60,3,0,-0.251602,0.251602
4020,61,3,0,-0.188298,0.188298
4020,62,1,0,0.638989,-0.638989
4020,63,3,0,-0.140922,0.140922
4020,64,3,-1,-0.105466,-0.894534
4020,65,3,0,-0.330533,0.330533
4020,66,3,0,-0.247370,0.247370
4020,67,3,0,-0.185131,0.185131
4020,68,3,0,-0.138552,0.138552
4020,69,3,1,-0.103692,1.103692
4020,70,3,0,0.173999,-0.173999
4020,71,3,-1,0.130221,-1.130221
4020,72,1,1,0.478218,0.521782
4020,73,3,0,-0.154145,0.154145
4020,74,1,1,0.609499,0.390501
4020,75,3,1,-0.115362,1.115362
4020,76,1,1,0.707750,0.292250
4020,77,1,1,0.781281,0.218719
4020,78,1,0,0.836311,-0.836311
4020,79,3,0,0.165265,-0.165265
4020,80,1,1,0.625893,0.374107
4020,81,1,1,0.720019,0.279981
4020,82,3,0,0.123684,-0.123684
4020,83,3,1,0.092565,0.907435
4020,84,3,0,0.320878,-0.320878
4020,85,1,1,0.790463,0.209537
4020,86,1,1,0.843183,0.156817
4020,87,3,0,0.240144,-0.240144
4020,88,1,0,0.882639,-0.882639
4020,89,3,0,0.179723,-0.179723
4020,90,1,1,0.660565,0.339435
4020,91,3,0,0.134505,-0.134505
4020,92,3,0,0.100663,-0.100663
4020,93,1,1,0.745967,0.254033
4020,94,1,1,0.809883,0.190117
4020,95,1,1,0.857716,0.142284
4020,96,1,1,0.893515,0.106485
4020,97,3,0,0.075336,-0.075336
4020,98,1,1,0.920307,0.079693
4020,99,1,1,0.940358,0.059642
4020,100,3,0,0.056381,-0.056381
