subject,trial,slotchoice,reward,ExpectedValue,RPE
3029,1,3,0,0.000000,0.000000
3029,2,3,0,0.000000,0.000000
3029,3,1,1,0.000000,1.000000
3029,4,1,1,0.251602,0.748398
3029,5,3,0,0.000000,0.000000
3029,6,3,0,0.000000,0.000000
3029,7,3,-1,0.000000,-1.000000
3029,8,3,0,-0.251602,0.251602
3029,9,1,1,0.439901,0.560099
3029,10,1,1,0.580823,0.419177
3029,11,3,0,-0.188298,0.188298
3029,12,1,1,0.686289,0.313711
3029,13,1,1,0.765219,0.234781
3029,14,1,1,0.824290,0.175710
3029,15,3,0,-0.140922,0.140922
3029,16,1,0,0.868499,-0.868499
3029,17,1,1,0.649983,0.350017
3029,18,1,1,0.738048,0.261952
3029,19,1,0,0.803956,-0.803956
3029,20,1,0,0.601679,-0.601679
3029,21,3,0,-0.105466,0.105466
3029,22,1,1,0.450295,0.549705
3029,23,3,-1,-0.078930,-0.921070
3029,24,1,1,0.588602,0.411398
3029,25,3,0,-0.310673,0.310673
3029,26,3,0,-0.232507,0.232507
3029,27,3,0,-0.174008,0.174008
3029,28,3,0,-0.130227,0.130227
3029,29,1,0,0.692111,-0.692111
3029,30,3,1,-0.097462,1.097462
3029,31,1,1,0.517974,0.482026
3029,32,3,0,0.178662,-0.178662
3029,33,1,1,0.639253,0.360747
3029,34,3,0,0.133710,-0.133710
3029,35,1,1,0.730018,0.269982
3029,36,1,1,0.797946,0.202054
3029,37,3,-1,0.100068,-1.100068
3029,38,3,0,-0.176711,0.176711
3029,39,3,0,-0.132250,0.132250
3029,40,3,0,-0.098976,0.098976
3029,41,1,1,0.848783,0.151217
3029,42,3,1,-0.074073,1.074073
3029,43,1,0,0.886830,-0.886830
3029,44,1,1,0.663701,0.336299
3029,45,1,1,0.748315,0.251685
3029,46,3,0,0.196166,-0.196166
3029,47,3,-1,0.146810,-1.146810
3029,48,1,1,0.811639,0.188361
3029,49,1,1,0.859031,0.140969
3029,50,1,1,0.894499,0.105501
3029,51,1,1,0.921043,0.078957
3029,52,1,1,0.940909,0.059091
3029,53,1,1,0.955777,0.044223
3029,54,3,0,-0.141730,0.141730
3029,55,1,1,0.966903,0.033097
3029,56,3,0,-0.106070,0.106070
3029,57,3,1,-0.079383,1.079383
3029,58,3,0,0.192192,-0.192192
3029,59,1,0,0.975230,-0.975230
3029,60,1,1,0.729860,0.270140
3029,61,3,0,0.143836,-0.143836
3029,62,1,1,0.797828,0.202172
3029,63,3,0,0.107647,-0.107647
3029,64,1,1,0.848695,0.151305
3029,65,3,0,0.080563,-0.080563
3029,66,3,0,0.060293,-0.060293
3029,67,3,0,0.045123,-0.045123
3029,68,3,0,0.033770,-0.033770
3029,69,1,1,0.886764,0.113236
3029,70,3,1,0.025273,0.974727
3029,71,3,0,0.270517,-0.270517
3029,72,3,0,0.202454,-0.202454
3029,73,3,0,0.151516,-0.151516
3029,74,3,0,0.113394,-0.113394
3029,75,1,0,0.915254,-0.915254
3029,76,1,1,0.684974,0.315026
3029,77,1,1,0.764235,0.235765
3029,78,1,1,0.823554,0.176446
3029,79,1,0,0.867948,-0.867948
3029,80,3,0,0.084864,-0.084864
3029,81,1,1,0.649571,0.350429
3029,82,3,0,0.063512,-0.063512
3029,83,1,1,0.737739,0.262261
3029,84,1,1,0.803725,0.196275
3029,85,3,0,0.047532,-0.047532
3029,86,1,1,0.853108,0.146892
3029,87,3,0,0.035573,-0.035573
3029,88,3,0,0.026623,-0.026623
3029,89,1,1,0.890066,0.109934
3029,90,3,0,0.019924,-0.019924
3029,91,3,0,0.014911,-0.014911
3029,92,3,0,0.011160,-0.011160
3029,93,3,0,0.008352,-0.008352
3029,94,1,1,0.917726,0.082274
3029,95,3,-1,0.006251,-1.006251
3029,96,1,0,0.938426,-0.938426
3029,97,3,-1,-0.246924,-0.753076
3029,98,1,0,0.702316,-0.702316
3029,99,1,1,0.525612,0.474388
3029,100,1,1,0.644969,0.355031
