subject,trial,slotchoice,reward,ExpectedValue,RPE
3023,1,3,0,0.000000,0.000000
3023,2,2,-1,0.000000,-1.000000
3023,3,1,1,0.000000,1.000000
3023,4,3,0,0.000000,0.000000
3023,5,1,1,0.251602,0.748398
3023,6,3,0,0.000000,0.000000
3023,7,3,0,0.000000,0.000000
3023,8,3,0,0.000000,0.000000
3023,9,3,0,0.000000,0.000000
3023,10,2,0,-0.251602,0.251602
3023,11,3,0,0.000000,0.000000
3023,12,2,-1,-0.188298,-0.811702
3023,13,1,0,0.439901,-0.439901
3023,14,3,0,0.000000,0.000000
3023,15,3,0,0.000000,0.000000
3023,16,3,-1,0.000000,-1.000000
3023,17,1,1,0.329221,0.670779
3023,18,1,1,0.497990,0.502010
3023,19,-99,-99,-99.000000,-99.000000
3023,20,3,1,-0.251602,1.251602
3023,21,3,1,0.063304,0.936696
3023,22,3,-1,0.298978,-1.298978
3023,23,3,0,-0.027847,0.027847
3023,24,3,1,-0.020841,1.020841
3023,25,1,1,0.624297,0.375703
3023,26,3,0,0.236005,-0.236005
3023,27,1,1,0.718825,0.281175
3023,28,1,1,0.789569,0.210431
3023,29,3,0,0.176626,-0.176626
3023,30,3,0,0.132186,-0.132186
3023,31,1,1,0.842514,0.157486
3023,32,3,0,0.098928,-0.098928
3023,33,1,1,0.882138,0.117862
3023,34,3,0,0.074037,-0.074037
3023,35,1,0,0.911792,-0.911792
3023,36,3,0,0.055409,-0.055409
3023,37,3,0,0.041468,-0.041468
3023,38,3,0,0.031035,-0.031035
3023,39,1,1,0.682383,0.317617
3023,40,3,0,0.023226,-0.023226
3023,41,3,0,0.017383,-0.017383
3023,42,3,0,0.013009,-0.013009
3023,43,3,-1,0.009736,-1.009736
3023,44,1,1,0.762296,0.237704
3023,45,1,1,0.822103,0.177897
3023,46,1,1,0.866862,0.133138
3023,47,1,0,0.900360,-0.900360
3023,48,3,0,-0.244316,0.244316
3023,49,1,1,0.673828,0.326172
3023,50,1,1,0.755893,0.244107
3023,51,3,0,-0.182845,0.182845
3023,52,3,0,-0.136841,0.136841
3023,53,1,1,0.817311,0.182689
3023,54,3,0,-0.102412,0.102412
3023,55,3,0,-0.076645,0.076645
3023,56,1,1,0.863276,0.136724
3023,57,1,1,0.897676,0.102324
3023,58,1,1,0.923421,0.076579
3023,59,1,0,0.942688,-0.942688
3023,60,3,0,-0.057361,0.057361
3023,61,1,1,0.705506,0.294494
3023,62,1,1,0.779601,0.220399
3023,63,1,0,0.835054,-0.835054
3023,64,3,0,-0.042929,0.042929
3023,65,3,1,-0.032128,1.032128
3023,66,1,1,0.624953,0.375047
3023,67,1,1,0.719315,0.280685
3023,68,1,0,0.789936,-0.789936
3023,69,1,1,0.591187,0.408813
3023,70,1,0,0.694045,-0.694045
3023,71,3,0,0.227558,-0.227558
3023,72,3,0,0.170304,-0.170304
3023,73,1,1,0.519422,0.480578
3023,74,3,-1,0.127455,-1.127455
3023,75,3,1,-0.156215,1.156215
3023,76,1,1,0.640336,0.359664
3023,77,3,0,0.134691,-0.134691
3023,78,1,1,0.730828,0.269172
3023,79,3,0,0.100803,-0.100803
3023,80,3,0,0.075440,-0.075440
3023,81,1,1,0.798553,0.201447
3023,82,1,1,0.849237,0.150763
3023,83,1,1,0.887169,0.112831
3023,84,3,0,0.056459,-0.056459
3023,85,3,0,0.042254,-0.042254
3023,86,3,0,0.031623,-0.031623
3023,87,3,-1,0.023667,-1.023667
3023,88,1,0,0.915558,-0.915558
3023,89,1,1,0.685202,0.314798
3023,90,1,1,0.764405,0.235595
3023,91,3,0,-0.233890,0.233890
3023,92,1,0,0.823682,-0.823682
3023,93,1,1,0.616442,0.383558
3023,94,1,1,0.712946,0.287054
3023,95,1,1,0.785169,0.214831
3023,96,3,0,-0.175043,0.175043
3023,97,1,1,0.839221,0.160779
3023,98,3,0,-0.131002,0.131002
3023,99,3,1,-0.098041,1.098041
3023,100,1,0,0.879673,-0.879673
