subject,trial,slotchoice,reward,ExpectedValue,RPE
4008,1,3,1,0.000000,1.000000
4008,2,3,-1,0.478948,-1.478948
4008,3,3,-1,-0.229391,-0.770609
4008,4,1,1,0.000000,1.000000
4008,5,3,-1,-0.598473,-0.401527
4008,6,3,-1,-0.790783,-0.209217
4008,7,1,1,0.478948,0.521052
4008,8,1,1,0.728505,0.271495
4008,9,1,-1,0.858537,-1.858537
4008,10,1,1,-0.031605,1.031605
4008,11,3,-1,-0.890987,-0.109013
4008,12,3,-3,-0.943199,-2.056801
4008,13,3,-1,-1.928299,0.928299
4008,14,1,-1,0.462480,-1.462480
4008,15,3,1,-1.483692,2.483692
4008,16,3,-1,-0.294133,-0.705867
4008,17,1,1,-0.237972,1.237972
4008,18,1,-1,0.354952,-1.354952
4008,19,1,1,-0.293999,1.293999
4008,20,1,1,0.325759,0.674241
4008,21,3,-3,-0.632207,-2.367793
4008,22,1,1,0.648685,0.351315
4008,23,1,1,0.816947,0.183053
4008,24,3,-1,-1.766256,0.766256
4008,25,3,1,-1.399259,2.399259
4008,26,3,-3,-0.250139,-2.749861
4008,27,3,-1,-1.567179,0.567179
4008,28,1,1,0.904620,0.095380
4008,29,3,-1,-1.295530,0.295530
4008,30,3,-1,-1.153987,0.153987
4008,31,1,-1,0.950302,-1.950302
4008,32,3,-1,-1.080235,0.080235
4008,33,3,-1,-1.041807,0.041807
4008,34,3,-1,-1.021783,0.021783
4008,35,1,1,0.016209,0.983791
4008,36,1,1,0.487394,0.512606
4008,37,1,1,0.732905,0.267095
4008,38,3,-1,-1.011350,0.011350
4008,39,1,1,0.860830,0.139170
4008,40,1,1,0.927485,0.072515
4008,41,3,1,-1.005914,2.005914
4008,42,1,1,0.962216,0.037784
4008,43,3,-1,-0.045186,-0.954814
4008,44,3,-3,-0.502492,-2.497508
4008,45,1,1,0.980313,0.019687
4008,46,1,1,0.989742,0.010258
4008,47,1,1,0.994655,0.005345
4008,48,3,-1,-1.698668,0.698668
4008,49,3,-3,-1.364042,-1.635958
4008,50,3,-1,-2.147581,1.147581
4008,51,1,1,0.997215,0.002785
4008,52,3,-1,-1.597949,0.597949
4008,53,1,1,0.998549,0.001451
4008,54,1,1,0.999244,0.000756
4008,55,3,-1,-1.311563,0.311563
4008,56,1,-1,0.999606,-1.999606
4008,57,1,-1,0.041899,-1.041899
4008,58,1,1,-0.457116,1.457116
4008,59,3,-1,-1.162341,0.162341
4008,60,3,-1,-1.084588,0.084588
4008,61,3,-1,-1.044075,0.044075
4008,62,1,1,0.240766,0.759234
4008,63,3,-1,-1.022965,0.022965
4008,64,3,1,-1.011966,2.011966
4008,65,3,-1,-0.048339,-0.951661
4008,66,3,-1,-0.504135,-0.495865
4008,67,3,-1,-0.741629,-0.258371
4008,68,3,1,-0.865375,1.865375
4008,69,3,-1,0.028042,-1.028042
4008,70,3,-1,-0.464336,-0.535664
4008,71,3,-3,-0.720891,-2.279109
4008,72,1,1,0.604400,0.395600
4008,73,3,-1,-1.812465,0.812465
4008,74,1,1,0.793872,0.206128
4008,75,3,-1,-1.423337,0.423337
4008,76,1,1,0.892596,0.107404
4008,77,1,1,0.944037,0.055963
4008,78,1,1,0.970840,0.029160
4008,79,3,-1,-1.220581,0.220581
4008,80,1,-1,0.984806,-1.984806
4008,81,1,1,0.034188,0.965812
4008,82,3,-1,-1.114934,0.114934
4008,83,3,-1,-1.059887,0.059887
4008,84,3,-3,-1.031204,-1.968796
4008,85,1,1,0.496761,0.503239
4008,86,1,1,0.737786,0.262214
4008,87,3,-1,-1.974155,0.974155
4008,88,1,1,0.863373,0.136627
4008,89,3,-1,-1.507585,0.507585
4008,90,1,-1,0.928810,-1.928810
4008,91,3,1,-1.264478,2.264478
4008,92,3,-1,-0.179911,-0.820089
4008,93,1,1,0.005011,0.994989
4008,94,1,1,0.481559,0.518441
4008,95,1,1,0.729865,0.270135
4008,96,1,1,0.859246,0.140754
4008,97,3,-1,-0.572691,-0.427309
4008,98,1,1,0.926660,0.073340
4008,99,1,-1,0.961786,-1.961786
4008,100,3,-1,-0.777350,-0.222650
