subject,trial,slotchoice,reward,ExpectedValue,RPE
3011,1,3,0,0.000000,0.000000
3011,2,1,0,0.000000,0.000000
3011,3,3,0,0.000000,0.000000
3011,4,2,-1,0.000000,-1.000000
3011,5,3,1,0.000000,1.000000
3011,6,2,0,-0.051522,0.051522
3011,7,3,0,0.051522,-0.051522
3011,8,3,0,0.048867,-0.048867
3011,9,1,1,0.000000,1.000000
3011,10,1,0,0.051522,-0.051522
3011,11,1,1,0.048867,0.951133
3011,12,2,0,-0.048867,0.048867
3011,13,1,1,0.097871,0.902129
3011,14,1,0,0.144350,-0.144350
3011,15,2,0,-0.046349,0.046349
3011,16,2,0,-0.043961,0.043961
3011,17,2,-1,-0.041696,-0.958304
3011,18,1,1,0.136913,0.863087
3011,19,3,-1,0.046349,-1.046349
3011,20,2,-1,-0.091070,-0.908930
3011,21,1,1,0.181380,0.818620
3011,22,1,1,0.223557,0.776443
3011,23,3,0,-0.007560,0.007560
3011,24,1,1,0.263561,0.736439
3011,25,1,1,0.301503,0.698497
3011,26,1,1,0.337491,0.662509
3011,27,3,0,-0.007171,0.007171
3011,28,2,-1,-0.137899,-0.862101
3011,29,3,0,-0.006801,0.006801
3011,30,2,-1,-0.182316,-0.817684
3011,31,1,1,0.371624,0.628376
3011,32,3,0,-0.006451,0.006451
3011,33,2,-1,-0.224444,-0.775556
3011,34,1,1,0.403999,0.596001
3011,35,1,0,0.434706,-0.434706
3011,36,1,1,0.412309,0.587691
3011,37,2,-1,-0.264402,-0.735598
3011,38,1,1,0.442588,0.557412
3011,39,3,-1,-0.006118,-0.993882
3011,40,1,1,0.471307,0.528693
3011,41,2,-1,-0.302301,-0.697699
3011,42,3,0,-0.057325,0.057325
3011,43,3,0,-0.054371,0.054371
3011,44,1,1,0.498546,0.501454
3011,45,3,0,-0.051570,0.051570
3011,46,3,0,-0.048913,0.048913
3011,47,3,0,-0.046393,0.046393
3011,48,3,0,-0.044003,0.044003
3011,49,1,1,0.524382,0.475618
3011,50,1,0,0.548886,-0.548886
3011,51,1,1,0.520607,0.479393
3011,52,1,1,0.545306,0.454694
3011,53,3,0,-0.041736,0.041736
3011,54,3,0,-0.039585,0.039585
3011,55,2,-1,-0.338248,-0.661752
3011,56,3,0,-0.037546,0.037546
3011,57,-99,-99,-99.000000,-99.000000
3011,58,-99,-99,-99.000000,-99.000000
3011,59,3,0,-0.035611,0.035611
3011,60,1,1,0.568732,0.431268
3011,61,1,1,0.590952,0.409048
3011,62,2,0,-0.372342,0.372342
3011,63,1,1,0.612027,0.387973
3011,64,1,1,0.632016,0.367984
3011,65,1,0,0.650975,-0.650975
3011,66,1,1,0.617436,0.382564
3011,67,3,0,-0.033777,0.033777
3011,68,1,1,0.637146,0.362854
3011,69,1,1,0.655841,0.344159
3011,70,3,0,-0.032036,0.032036
3011,71,1,1,0.673572,0.326428
3011,72,1,1,0.690390,0.309610
3011,73,-99,-99,-99.000000,-99.000000
3011,74,1,1,0.706342,0.293658
3011,75,3,0,-0.030386,0.030386
3011,76,2,-1,-0.353159,-0.646841
3011,77,1,1,0.721472,0.278528
3011,78,1,0,0.735822,-0.735822
3011,79,3,0,-0.028820,0.028820
3011,80,3,0,-0.027335,0.027335
3011,81,1,1,0.697911,0.302089
3011,82,3,0,-0.025927,0.025927
3011,83,1,0,0.713475,-0.713475
3011,84,1,0,0.676716,-0.676716
3011,85,-99,-99,-99.000000,-99.000000
3011,86,2,-1,-0.386485,-0.613515
3011,87,3,0,-0.024591,0.024591
3011,88,3,1,-0.023324,1.023324
3011,89,1,1,0.641850,0.358150
3011,90,2,0,-0.418094,0.418094
3011,91,1,1,0.660303,0.339697
3011,92,3,0,0.029399,-0.029399
3011,93,1,1,0.677805,0.322195
3011,94,1,1,0.694405,0.305595
3011,95,3,0,0.027884,-0.027884
3011,96,2,-1,-0.396553,-0.603447
3011,97,3,-1,0.026448,-1.026448
3011,98,1,1,0.710149,0.289851
3011,99,1,1,0.725083,0.274917
3011,100,3,0,-0.026437,0.026437
