subject,trial,slotchoice,reward,ExpectedValue,RPE
3006,1,1,1,0.000000,1.000000
3006,2,1,1,0.108666,0.891334
3006,3,1,1,0.205524,0.794476
3006,4,3,0,0.000000,0.000000
3006,5,3,0,0.000000,0.000000
3006,6,3,0,0.000000,0.000000
3006,7,3,0,0.000000,0.000000
3006,8,3,0,0.000000,0.000000
3006,9,1,0,0.291857,-0.291857
3006,10,1,0,0.260142,-0.260142
3006,11,1,1,0.231873,0.768127
3006,12,3,0,0.000000,0.000000
3006,13,1,1,0.315342,0.684658
3006,14,1,0,0.389742,-0.389742
3006,15,3,0,0.000000,0.000000
3006,16,3,0,0.000000,0.000000
3006,17,3,0,0.000000,0.000000
3006,18,3,0,0.000000,0.000000
3006,19,3,0,0.000000,0.000000
3006,20,3,0,0.000000,0.000000
3006,21,1,1,0.347390,0.652610
3006,22,1,1,0.418307,0.581693
3006,23,3,0,0.000000,0.000000
3006,24,1,1,0.481517,0.518483
3006,25,1,1,0.537858,0.462142
3006,26,1,1,0.588078,0.411922
3006,27,3,0,0.000000,0.000000
3006,28,3,1,0.000000,1.000000
3006,29,3,-1,0.108666,-1.108666
3006,30,3,0,-0.011808,0.011808
3006,31,1,1,0.632840,0.367160
3006,32,3,0,-0.010525,0.010525
3006,33,3,0,-0.009381,0.009381
3006,34,1,0,0.672738,-0.672738
3006,35,1,1,0.599634,0.400366
3006,36,1,1,0.643140,0.356860
3006,37,3,0,-0.008362,0.008362
3006,38,1,1,0.681919,0.318081
3006,39,3,-1,-0.007453,-0.992547
3006,40,1,1,0.716483,0.283517
3006,41,3,0,-0.115310,0.115310
3006,42,3,-1,-0.102779,-0.897221
3006,43,3,0,-0.200277,0.200277
3006,44,1,1,0.747292,0.252708
3006,45,3,0,-0.178514,0.178514
3006,46,3,0,-0.159115,0.159115
3006,47,3,0,-0.141825,0.141825
3006,48,3,0,-0.126413,0.126413
3006,49,1,1,0.774753,0.225247
3006,50,1,1,0.799230,0.200770
3006,51,1,1,0.821046,0.178954
3006,52,1,0,0.840493,-0.840493
3006,53,3,0,-0.112676,0.112676
3006,54,3,-1,-0.100432,-0.899568
3006,55,3,1,-0.198185,1.198185
3006,56,3,0,-0.067983,0.067983
3006,57,3,0,-0.060595,0.060595
3006,58,1,0,0.749160,-0.749160
3006,59,3,0,-0.054011,0.054011
3006,60,1,0,0.667751,-0.667751
3006,61,1,1,0.595189,0.404811
3006,62,3,1,-0.048141,1.048141
3006,63,1,1,0.639179,0.360821
3006,64,1,1,0.678388,0.321612
3006,65,1,1,0.713336,0.286664
3006,66,1,1,0.744487,0.255513
3006,67,3,0,0.065756,-0.065756
3006,68,1,1,0.772252,0.227748
3006,69,1,1,0.797001,0.202999
3006,70,3,0,0.058611,-0.058611
3006,71,1,1,0.819060,0.180940
3006,72,1,1,0.838722,0.161278
3006,73,1,1,0.856247,0.143753
3006,74,1,1,0.871868,0.128132
3006,75,3,1,0.052242,0.947758
3006,76,3,0,0.155231,-0.155231
3006,77,1,1,0.885792,0.114208
3006,78,1,0,0.898203,-0.898203
3006,79,3,0,0.138363,-0.138363
3006,80,3,0,0.123327,-0.123327
3006,81,1,1,0.800598,0.199402
3006,82,3,0,0.109926,-0.109926
3006,83,1,0,0.822267,-0.822267
3006,84,1,1,0.732914,0.267086
3006,85,3,0,0.097980,-0.097980
3006,86,3,0,0.087333,-0.087333
3006,87,3,0,0.077843,-0.077843
3006,88,1,1,0.761937,0.238063
3006,89,1,1,0.787807,0.212193
3006,90,3,0,0.069384,-0.069384
3006,91,1,1,0.810865,0.189135
3006,92,3,0,0.061845,-0.061845
3006,93,1,1,0.831417,0.168583
3006,94,1,1,0.849737,0.150263
3006,95,3,0,0.055124,-0.055124
3006,96,3,-1,0.049134,-1.049134
3006,97,3,0,-0.064871,0.064871
3006,98,1,1,0.866065,0.133935
3006,99,1,0,0.880619,-0.880619
3006,100,3,0,-0.057822,0.057822
