subject,trial,slotchoice,reward,ExpectedValue,RPE
3017,1,2,-1,0.000000,-1.000000
3017,2,3,0,0.000000,0.000000
3017,3,1,1,0.000000,1.000000
3017,4,1,1,0.116493,0.883507
3017,5,2,-1,-0.116493,-0.883507
3017,6,3,-1,0.000000,-1.000000
3017,7,3,0,-0.116493,0.116493
3017,8,3,0,-0.102922,0.102922
3017,9,1,1,0.219415,0.780585
3017,10,1,1,0.310347,0.689653
3017,11,3,0,-0.090932,0.090932
3017,12,1,1,0.390687,0.609313
3017,13,3,0,-0.080339,0.080339
3017,14,2,-1,-0.219415,-0.780585
3017,15,3,0,-0.070981,0.070981
3017,16,3,0,-0.062712,0.062712
3017,17,3,0,-0.055406,0.055406
3017,18,3,0,-0.048952,0.048952
3017,19,3,1,-0.043249,1.043249
3017,20,1,1,0.461667,0.538333
3017,21,1,0,0.524379,-0.524379
3017,22,3,1,0.078281,0.921719
3017,23,3,0,0.185655,-0.185655
3017,24,1,1,0.463293,0.536707
3017,25,3,0,0.164027,-0.164027
3017,26,1,1,0.525815,0.474185
3017,27,3,-1,0.144919,-1.144919
3017,28,1,1,0.581054,0.418946
3017,29,1,0,0.629858,-0.629858
3017,30,1,0,0.556484,-0.556484
3017,31,3,0,0.011545,-0.011545
3017,32,1,1,0.491658,0.508342
3017,33,3,0,0.010200,-0.010200
3017,34,3,0,0.009012,-0.009012
3017,35,1,1,0.550876,0.449124
3017,36,3,0,0.007962,-0.007962
3017,37,3,0,0.007034,-0.007034
3017,38,1,0,0.603196,-0.603196
3017,39,1,1,0.532928,0.467072
3017,40,1,1,0.587338,0.412662
3017,41,1,1,0.635410,0.364590
3017,42,1,1,0.677882,0.322118
3017,43,3,0,0.006215,-0.006215
3017,44,3,0,0.005491,-0.005491
3017,45,3,0,0.004851,-0.004851
3017,46,1,1,0.715407,0.284593
3017,47,1,1,0.748560,0.251440
3017,48,3,0,0.004286,-0.004286
3017,49,3,0,0.003787,-0.003787
3017,50,1,1,0.777851,0.222149
3017,51,1,1,0.803729,0.196271
3017,52,1,1,0.826594,0.173406
3017,53,1,1,0.846794,0.153206
3017,54,3,0,0.003346,-0.003346
3017,55,1,1,0.864641,0.135359
3017,56,1,0,0.880410,-0.880410
3017,57,1,0,0.777848,-0.777848
3017,58,1,1,0.687235,0.312765
3017,59,1,1,0.723670,0.276330
3017,60,3,0,0.002956,-0.002956
3017,61,3,0,0.002612,-0.002612
3017,62,1,1,0.755860,0.244140
3017,63,1,1,0.784301,0.215699
3017,64,1,0,0.809428,-0.809428
3017,65,3,0,0.002307,-0.002307
3017,66,1,1,0.715136,0.284864
3017,67,1,1,0.748320,0.251680
3017,68,3,0,0.002039,-0.002039
3017,69,3,0,0.001801,-0.001801
3017,70,3,-1,0.001591,-1.001591
3017,71,3,0,-0.115087,0.115087
3017,72,3,0,-0.101680,0.101680
3017,73,3,0,-0.089835,0.089835
3017,74,1,1,0.777639,0.222361
3017,75,3,-1,-0.079370,-0.920630
3017,76,1,1,0.803542,0.196458
3017,77,3,0,-0.186616,0.186616
3017,78,1,1,0.826428,0.173572
3017,79,1,1,0.846648,0.153352
3017,80,3,0,-0.164877,0.164877
3017,81,1,1,0.864513,0.135487
3017,82,1,1,0.880296,0.119704
3017,83,1,1,0.894240,0.105760
3017,84,1,1,0.906561,0.093439
3017,85,3,0,-0.145670,0.145670
3017,86,3,0,-0.128701,0.128701
3017,87,3,0,-0.113708,0.113708
3017,88,1,0,0.917446,-0.917446
3017,89,1,0,0.810570,-0.810570
3017,90,3,0,-0.100462,0.100462
3017,91,3,0,-0.088759,0.088759
3017,92,1,1,0.716145,0.283855
3017,93,3,-1,-0.078419,-0.921581
3017,94,3,0,-0.185776,0.185776
3017,95,1,1,0.749212,0.250788
3017,96,3,1,-0.164135,1.164135
3017,97,3,0,-0.028522,0.028522
3017,98,1,1,0.778427,0.221573
3017,99,1,1,0.804238,0.195762
3017,100,3,0,-0.025199,0.025199
