subject,trial,slotchoice,reward,ExpectedValue,RPE
3010,1,3,-1,0.000000,-1.000000
3010,2,1,-1,0.000000,-1.000000
3010,3,3,-1,-0.327489,-0.672511
3010,4,2,-3,0.000000,-3.000000
3010,5,3,-3,-0.547729,-2.452271
3010,6,2,-3,-0.982468,-2.017532
3010,7,3,-1,-1.350822,0.350822
3010,8,3,-1,-1.235931,0.235931
3010,9,1,1,-0.327489,1.327489
3010,10,1,1,0.107249,0.892751
3010,11,1,1,0.399616,0.600384
3010,12,2,-3,-1.643188,-1.356812
3010,13,1,1,0.596235,0.403765
3010,14,1,1,0.728464,0.271536
3010,15,-99,-199,-99.000000,-99.000000
3010,16,3,-1,-1.158666,0.158666
3010,17,3,-1,-1.106705,0.106705
3010,18,1,1,0.817389,0.182611
3010,19,2,-3,-2.087529,-0.912471
3010,20,3,-1,-1.071760,0.071760
3010,21,1,1,0.877192,0.122808
3010,22,1,-1,0.917410,-1.917410
3010,23,3,-3,-1.048259,-1.951741
3010,24,1,-1,0.289479,-1.289479
3010,25,1,1,-0.132812,1.132812
3010,26,1,1,0.238172,0.761828
3010,27,3,-1,-1.687434,0.687434
3010,28,3,-1,-1.462306,0.462306
3010,29,3,-1,-1.310906,0.310906
3010,30,3,-1,-1.209088,0.209088
3010,31,1,1,0.487663,0.512337
3010,32,3,-1,-1.140614,0.140614
3010,33,3,1,-1.094564,2.094564
3010,34,1,1,0.655448,0.344552
3010,35,1,1,0.768285,0.231715
3010,36,1,1,0.844169,0.155831
3010,37,3,-1,-0.408617,-0.591383
3010,38,1,1,0.895202,0.104798
3010,39,3,-1,-0.602289,-0.397711
3010,40,1,1,0.929522,0.070478
3010,41,3,-1,-0.732535,-0.267465
3010,42,3,-1,-0.820127,-0.179873
3010,43,3,1,-0.879033,1.879033
3010,44,1,-1,0.952603,-1.952603
3010,45,3,-1,-0.263670,-0.736330
3010,46,3,-1,-0.504810,-0.495190
3010,47,-99,-199,-99.000000,-99.000000
3010,48,3,-1,-0.666980,-0.333020
3010,49,1,1,0.313146,0.686854
3010,50,1,1,0.538084,0.461916
3010,51,1,1,0.689356,0.310644
3010,52,1,1,0.791089,0.208911
3010,53,3,-1,-0.776040,-0.223960
3010,54,3,-1,-0.849385,-0.150615
3010,55,3,-1,-0.898710,-0.101290
3010,56,3,-1,-0.931881,-0.068119
3010,57,3,-1,-0.954189,-0.045811
3010,58,1,-1,0.859505,-1.859505
3010,59,3,-1,-0.969192,-0.030808
3010,60,1,-1,0.250537,-1.250537
3010,61,1,1,-0.159000,1.159000
3010,62,-99,-199,-99.000000,-99.000000
3010,63,1,1,0.220560,0.779440
3010,64,1,1,0.475818,0.524182
3010,65,-99,-199,-99.000000,-99.000000
3010,66,1,1,0.647482,0.352518
3010,67,3,1,-0.979281,1.979281
3010,68,1,1,0.762928,0.237072
3010,69,1,1,0.840566,0.159434
3010,70,3,-1,-0.331088,-0.668912
3010,71,1,1,0.892779,0.107221
3010,72,1,1,0.927893,0.072107
3010,73,1,1,0.951507,0.048493
3010,74,1,-1,0.967388,-1.967388
3010,75,3,-1,-0.550149,-0.449851
3010,76,3,-1,-0.697471,-0.302529
3010,77,1,1,0.323090,0.676910
3010,78,1,1,0.544770,0.455230
3010,79,2,-3,-2.386354,-0.613646
3010,80,3,-3,-0.796546,-2.203454
3010,81,1,1,0.693853,0.306147
3010,82,3,-1,-1.518153,0.518153
3010,83,-99,-199,-99.000000,-99.000000
3010,84,1,1,0.794113,0.205887
3010,85,2,-3,-2.587316,-0.412684
3010,86,3,1,-1.348464,2.348464
3010,87,3,-1,-0.579367,-0.420633
3010,88,3,-1,-0.717120,-0.282880
3010,89,1,1,0.861539,0.138461
3010,90,3,-1,-0.809760,-0.190240
3010,91,1,-1,0.906883,-1.906883
3010,92,3,-3,-0.872062,-2.127938
3010,93,3,1,-1.568939,2.568939
3010,94,1,1,0.282399,0.717601
3010,95,-99,-199,-99.000000,-99.000000
3010,96,3,-1,-0.727639,-0.272361
3010,97,-99,-199,-99.000000,-99.000000
3010,98,1,-1,0.517406,-1.517406
3010,99,3,-1,-0.816834,-0.183166
3010,100,3,-1,-0.876819,-0.123181
