subject,trial,slotchoice,reward,ExpectedValue,RPE
3040,1,3,-1,0.000000,-1.000000
3040,2,2,-1,0.000000,-1.000000
3040,3,3,0,-0.002125,0.002125
3040,4,3,1,-0.002121,1.002121
3040,5,2,0,-0.002125,0.002125
3040,6,1,1,0.000000,1.000000
3040,7,3,0,0.000009,-0.000009
3040,8,3,0,0.000009,-0.000009
3040,9,3,0,0.000009,-0.000009
3040,10,3,0,0.000009,-0.000009
3040,11,2,-1,-0.002121,-0.997879
3040,12,1,1,0.002125,0.997875
3040,13,3,1,0.000009,0.999991
3040,14,3,0,0.002134,-0.002134
3040,15,3,0,0.002130,-0.002130
3040,16,3,0,0.002125,-0.002125
3040,17,2,-1,-0.004241,-0.995759
3040,18,3,0,0.002120,-0.002120
3040,19,2,-1,-0.006357,-0.993643
3040,20,3,0,0.002116,-0.002116
3040,21,3,0,0.002111,-0.002111
3040,22,3,0,0.002107,-0.002107
3040,23,2,-1,-0.008469,-0.991531
3040,24,3,0,0.002103,-0.002103
3040,25,2,0,-0.010576,0.010576
3040,26,3,0,0.002098,-0.002098
3040,27,3,0,0.002094,-0.002094
3040,28,3,0,0.002089,-0.002089
3040,29,3,0,0.002085,-0.002085
3040,30,3,-1,0.002080,-1.002080
3040,31,2,-1,-0.010554,-0.989446
3040,32,3,0,-0.000049,0.000049
3040,33,2,-1,-0.012656,-0.987344
3040,34,2,-1,-0.014755,-0.985245
3040,35,1,1,0.004246,0.995754
3040,36,3,-1,-0.000049,-0.999951
3040,37,2,-1,-0.016848,-0.983152
3040,38,1,1,0.006362,0.993638
3040,39,1,1,0.008473,0.991527
3040,40,3,0,-0.002174,0.002174
3040,41,-99,-99,-99.000000,-99.000000
3040,42,3,0,-0.002170,0.002170
3040,43,2,0,-0.018938,0.018938
3040,44,3,1,-0.002165,1.002165
3040,45,3,0,-0.000035,0.000035
3040,46,3,0,-0.000035,0.000035
3040,47,1,1,0.010581,0.989419
3040,48,3,0,-0.000035,0.000035
3040,49,3,0,-0.000035,0.000035
3040,50,3,0,-0.000035,0.000035
3040,51,3,0,-0.000035,0.000035
3040,52,3,0,-0.000035,0.000035
3040,53,1,1,0.012683,0.987317
3040,54,3,-1,-0.000035,-0.999965
3040,55,1,1,0.014781,0.985219
3040,56,3,0,-0.002160,0.002160
3040,57,3,0,-0.002155,0.002155
3040,58,1,1,0.016875,0.983125
3040,59,3,0,-0.002151,0.002151
3040,60,3,0,-0.002146,0.002146
3040,61,3,0,-0.002141,0.002141
3040,62,1,1,0.018964,0.981036
3040,63,1,1,0.021049,0.978951
3040,64,1,1,0.023130,0.976870
3040,65,3,0,-0.002137,0.002137
3040,66,1,0,0.025206,-0.025206
3040,67,1,1,0.025152,0.974848
3040,68,3,0,-0.002132,0.002132
3040,69,3,0,-0.002128,0.002128
3040,70,3,0,-0.002123,0.002123
3040,71,3,0,-0.002119,0.002119
3040,72,2,-1,-0.018897,-0.981103
3040,73,3,-1,-0.002114,-0.997886
3040,74,1,1,0.027224,0.972776
3040,75,2,0,-0.020982,0.020982
3040,76,1,1,0.029291,0.970709
3040,77,2,-1,-0.020938,-0.979062
3040,78,1,0,0.031354,-0.031354
3040,79,1,1,0.031287,0.968713
3040,80,3,0,-0.004235,0.004235
3040,81,1,0,0.033346,-0.033346
3040,82,1,1,0.033275,0.966725
3040,83,1,1,0.035329,0.964671
3040,84,1,0,0.037380,-0.037380
3040,85,2,-1,-0.023018,-0.976982
3040,86,3,0,-0.004226,0.004226
3040,87,3,1,-0.004217,1.004217
3040,88,1,1,0.037300,0.962700
3040,89,1,1,0.039346,0.960654
3040,90,2,0,-0.025095,0.025095
3040,91,2,0,-0.025041,0.025041
3040,92,1,1,0.041387,0.958613
3040,93,3,0,-0.002083,0.002083
3040,94,3,0,-0.002078,0.002078
3040,95,1,1,0.043425,0.956575
3040,96,3,0,-0.002074,0.002074
3040,97,3,0,-0.002070,0.002070
3040,98,1,1,0.045458,0.954542
3040,99,1,1,0.047486,0.952514
3040,100,3,0,-0.002065,0.002065
